"identif","ds","carga","intensidad","ocupacion","vmed","vel.med","carga.med","carga.15","vmed.15","carga.30","vmed.30","carga.45","vmed.45","Hora","diaSemana","diaMes","Mes","fechaTrunc","Dia_semana","festivo","Tipo de Festivo","Festividad"
"PM10444",2016-11-29 22:00:00,0.2,424,4,24.659575,-0.6336139,0.2626432,0.19,0.1365706,0.2,0.2346688,0.12,0.3328975,"22","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM10444",2016-11-29 22:15:00,0.19,396,3,10.11765,-0.6336139,0.2626432,0.2,0.2348276,0.12,0.3329243,0.09,0.08731208,"22","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM10444",2016-11-29 22:30:00,0.2,425,4,17.3886088,-0.6336139,0.2626432,0.12,0.3330845,0.09,0.08728569,0.09,0.4802487,"22","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM10444",2016-11-29 22:45:00,0.12,281,2,24.659575,-0.6336139,0.2626432,0.09,0.08744219,0.09,0.4803074,0.1,0.4311316,"22","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM10444",2016-11-29 23:00:00,0.09,200,2,6.48216394,-0.6336139,0.2626432,0.09,0.4804698,0.1,0.4311797,0.09,0.2837804,"23","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM10444",2016-11-29 23:15:00,0.09,179,1,35.5660206,-0.6336139,0.2626432,0.1,0.4313414,0.09,0.2837966,0.06,0.2837804,"23","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM10444",2016-11-29 23:30:00,0.1,220,2,31.9305412,-0.6336139,0.2626432,0.09,0.283956,0.06,0.2837966,0.06,0.5293658,"23","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM10444",2016-11-29 23:45:00,0.09,164,1,21.0240956,-0.6336139,0.2626432,0.06,0.283956,0.06,0.5294352,0.06,-0.4529758,"23","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM10444",2016-11-30 00:00:00,0.06,120,1,21.0240956,-0.6336139,0.2626432,0.06,0.5295983,0.06,-0.4531192,0.03,-0.6985612,"00","Tuesday","29","11",2016-11-30,"miercoles","laborable",NA,NA
"PM10444",2016-11-30 00:15:00,0.06,132,1,39.2015074,-0.6336139,0.2626432,0.06,-0.4529708,0.03,-0.6987578,0.03,0.038195,"00","Tuesday","29","11",2016-11-30,"miercoles","laborable",NA,NA
"PM10561",2016-11-29 01:00:00,0.11,629,1,82.827312,0.6002865,0.5061068,0.09,1.11914,0.08,1.217223,0.07,1.020537,"01","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM10561",2016-11-29 01:15:00,0.09,569,1,82.827312,0.6002865,0.5061068,0.08,1.217397,0.07,1.020712,0.06,0.9223024,"01","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM10561",2016-11-29 01:30:00,0.08,419,1,90.098256,0.6002865,0.5061068,0.07,1.020883,0.06,0.9224569,0.03,0.9714195,"01","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM10561",2016-11-29 01:45:00,0.07,425,1,75.556294,0.6002865,0.5061068,0.06,0.9226259,0.03,0.9715846,0.04,1.315239,"01","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM10561",2016-11-29 02:00:00,0.06,335,2,68.2853648,0.6002865,0.5061068,0.03,0.9717544,0.04,1.315479,0.04,0.8731853,"02","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM10561",2016-11-29 02:15:00,0.03,260,0,71.9208442,0.6002865,0.5061068,0.04,1.315654,0.04,0.8733292,0.04,1.167888,"02","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM10561",2016-11-29 02:30:00,0.04,273,0,97.3692,0.6002865,0.5061068,0.04,0.8734975,0.04,1.168095,0.03,0.676717,"02","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM10561",2016-11-29 02:45:00,0.04,204,1,64.6498854,0.6002865,0.5061068,0.04,1.168268,0.03,0.6768183,0.03,1.118771,"02","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM10561",2016-11-29 03:00:00,0.04,197,1,86.462784,0.6002865,0.5061068,0.03,0.6769837,0.03,1.118968,0.04,0.7258341,"03","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM10561",2016-11-29 03:15:00,0.03,217,1,50.107953,0.6002865,0.5061068,0.03,1.11914,0.04,0.725946,0.03,0.7749512,"03","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM10561",2016-11-29 03:30:00,0.03,216,0,82.827312,0.6002865,0.5061068,0.04,0.7261121,0.03,0.7750737,0.05,1.118771,"03","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM10561",2016-11-29 03:45:00,0.04,236,1,53.7434324,0.6002865,0.5061068,0.03,0.7752406,0.05,1.118968,0.05,1.167888,"03","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM10561",2016-11-29 04:00:00,0.03,201,0,57.3789192,0.6002865,0.5061068,0.05,1.11914,0.05,1.168095,0.05,1.069654,"04","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM10561",2016-11-29 04:15:00,0.05,263,0,82.827312,0.6002865,0.5061068,0.05,1.168268,0.05,1.06984,0.06,1.217005,"04","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM10561",2016-11-29 04:30:00,0.05,300,0,86.462784,0.6002865,0.5061068,0.05,1.070011,0.06,1.217223,0.09,1.118771,"04","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM10561",2016-11-29 04:45:00,0.05,292,1,79.19184,0.6002865,0.5061068,0.06,1.217397,0.09,1.118968,0.07,1.020537,"04","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM10561",2016-11-29 05:00:00,0.06,376,1,90.098256,0.6002865,0.5061068,0.09,1.11914,0.07,1.020712,0.12,1.020537,"05","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM10561",2016-11-29 05:15:00,0.09,496,3,82.827312,0.6002865,0.5061068,0.07,1.020883,0.12,1.020712,0.13,1.167888,"05","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM10561",2016-11-29 05:30:00,0.07,476,2,75.556294,0.6002865,0.5061068,0.12,1.020883,0.13,1.168095,0.2,1.020537,"05","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM10561",2016-11-29 05:45:00,0.12,721,2,75.556294,0.6002865,0.5061068,0.13,1.168268,0.2,1.020712,0.24,1.167888,"05","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM10561",2016-11-29 06:00:00,0.13,792,2,86.462784,0.6002865,0.5061068,0.2,1.020883,0.24,1.168095,0.35,1.069654,"06","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM10561",2016-11-29 06:15:00,0.2,1312,3,75.556294,0.6002865,0.5061068,0.24,1.168268,0.35,1.06984,0.49,0.9714195,"06","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM10561",2016-11-29 06:30:00,0.24,1596,4,86.462784,0.6002865,0.5061068,0.35,1.070011,0.49,0.9715846,0.61,0.8731853,"06","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM10561",2016-11-29 06:45:00,0.35,2220,6,79.19184,0.6002865,0.5061068,0.49,0.9717544,0.61,0.8733292,0.67,0.8240682,"06","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM10561",2016-11-29 07:00:00,0.49,3312,10,71.9208442,0.6002865,0.5061068,0.61,0.8734975,0.67,0.8242015,0.81,0.7258341,"07","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM10561",2016-11-29 07:15:00,0.61,4268,11,64.6498854,0.6002865,0.5061068,0.67,0.824369,0.81,0.725946,0.81,0.5784828,"07","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM10561",2016-11-29 07:30:00,0.67,4664,13,61.0143986,0.6002865,0.5061068,0.81,0.7261121,0.81,0.5785629,0.81,0.6275999,"07","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM10561",2016-11-29 07:45:00,0.81,5728,14,53.7434324,0.6002865,0.5061068,0.81,0.5787268,0.81,0.6276906,0.82,0.4802487,"07","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM10561",2016-11-29 08:00:00,0.81,5837,15,42.8369868,0.6002865,0.5061068,0.81,0.6278552,0.82,0.4803074,0.83,0.6275999,"08","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM10561",2016-11-29 08:15:00,0.81,5788,18,46.4724736,0.6002865,0.5061068,0.82,0.4804698,0.83,0.6276906,0.79,0.676717,"08","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM10561",2016-11-29 08:30:00,0.82,5876,16,35.5660206,0.6002865,0.5061068,0.83,0.6278552,0.79,0.6768183,0.78,0.7258341,"08","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM10561",2016-11-29 08:45:00,0.83,6029,15,46.4724736,0.6002865,0.5061068,0.79,0.6769837,0.78,0.725946,0.72,0.676717,"08","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM10561",2016-11-29 09:00:00,0.79,5649,15,50.107953,0.6002865,0.5061068,0.78,0.7261121,0.72,0.6768183,0.73,0.676717,"09","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM10561",2016-11-29 09:15:00,0.78,5643,16,53.7434324,0.6002865,0.5061068,0.72,0.6769837,0.73,0.6768183,0.65,0.7749512,"09","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM10561",2016-11-29 09:30:00,0.72,5059,14,50.107953,0.6002865,0.5061068,0.73,0.6769837,0.65,0.7750737,0.67,0.7258341,"09","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM10561",2016-11-29 09:45:00,0.73,5056,14,50.107953,0.6002865,0.5061068,0.65,0.7752406,0.67,0.725946,0.63,0.7258341,"09","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM10561",2016-11-29 10:00:00,0.65,4436,13,57.3789192,0.6002865,0.5061068,0.67,0.7261121,0.63,0.725946,0.67,0.676717,"10","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM10561",2016-11-29 10:15:00,0.67,4612,13,53.7434324,0.6002865,0.5061068,0.63,0.7261121,0.67,0.6768183,0.65,0.7258341,"10","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM10561",2016-11-29 10:30:00,0.63,4340,13,53.7434324,0.6002865,0.5061068,0.67,0.6769837,0.65,0.725946,0.64,0.7258341,"10","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM10561",2016-11-29 10:45:00,0.67,4552,14,50.107953,0.6002865,0.5061068,0.65,0.7261121,0.64,0.725946,0.7,0.676717,"10","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM10561",2016-11-29 11:00:00,0.65,4440,15,53.7434324,0.6002865,0.5061068,0.64,0.7261121,0.7,0.6768183,0.7,0.6275999,"11","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM10561",2016-11-29 11:15:00,0.64,4408,13,53.7434324,0.6002865,0.5061068,0.7,0.6769837,0.7,0.6276906,0.7,0.6275999,"11","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM10561",2016-11-29 11:30:00,0.7,4821,16,50.107953,0.6002865,0.5061068,0.7,0.6278552,0.7,0.6276906,0.69,0.6275999,"11","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM10561",2016-11-29 11:45:00,0.7,4820,15,46.4724736,0.6002865,0.5061068,0.7,0.6278552,0.69,0.6276906,0.78,0.5293658,"11","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM10561",2016-11-29 12:00:00,0.7,4828,15,46.4724736,0.6002865,0.5061068,0.69,0.6278552,0.78,0.5294352,0.76,0.5784828,"12","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM10561",2016-11-29 12:15:00,0.69,4837,15,46.4724736,0.6002865,0.5061068,0.78,0.5295983,0.76,0.5785629,0.76,0.5784828,"12","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM10561",2016-11-29 12:30:00,0.78,5540,18,39.2015074,0.6002865,0.5061068,0.76,0.5787268,0.76,0.5785629,0.82,0.5784828,"12","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM10561",2016-11-29 12:45:00,0.76,5279,16,42.8369868,0.6002865,0.5061068,0.76,0.5787268,0.82,0.5785629,0.83,0.5784828,"12","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM10561",2016-11-29 13:00:00,0.76,5380,17,42.8369868,0.6002865,0.5061068,0.82,0.5787268,0.83,0.5785629,0.87,0.5784828,"13","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM10561",2016-11-29 13:15:00,0.82,5904,19,42.8369868,0.6002865,0.5061068,0.83,0.5787268,0.87,0.5785629,0.87,0.4802487,"13","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM10561",2016-11-29 13:30:00,0.83,5936,17,42.8369868,0.6002865,0.5061068,0.87,0.5787268,0.87,0.4803074,0.93,0.038195,"13","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM10561",2016-11-29 16:00:00,0.84,6060,17,35.5660206,0.6002865,0.5061068,0.86,0.5295983,0.98,-0.3057361,0.95,-0.06003915,"16","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM10561",2016-11-29 16:15:00,0.86,6196,16,39.2015074,0.6002865,0.5061068,0.98,-0.3055855,0.95,-0.06009747,0.89,-1.140615,"16","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM10561",2016-11-29 21:00:00,0.76,5383,16,31.9305412,0.6002865,0.5061068,0.75,0.5787268,0.76,0.4803074,0.6,0.676717,"21","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM10561",2016-11-29 21:15:00,0.75,5291,14,42.8369868,0.6002865,0.5061068,0.76,0.4804698,0.6,0.6768183,0.57,0.7258341,"21","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM10561",2016-11-29 21:30:00,0.76,5356,16,35.5660206,0.6002865,0.5061068,0.6,0.6769837,0.57,0.725946,0.59,0.7258341,"21","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM10561",2016-11-29 21:45:00,0.6,4112,12,50.107953,0.6002865,0.5061068,0.57,0.7261121,0.59,0.725946,0.58,0.7258341,"21","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM10561",2016-11-29 22:00:00,0.57,3860,12,53.7434324,0.6002865,0.5061068,0.59,0.7261121,0.58,0.725946,0.42,0.8731853,"22","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM10561",2016-11-29 22:15:00,0.59,4071,11,53.7434324,0.6002865,0.5061068,0.58,0.7261121,0.42,0.8733292,0.36,1.069654,"22","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM10561",2016-11-29 22:30:00,0.58,3995,13,53.7434324,0.6002865,0.5061068,0.42,0.8734975,0.36,1.06984,0.35,0.9714195,"22","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM10561",2016-11-29 22:45:00,0.42,2768,8,64.6498854,0.6002865,0.5061068,0.36,1.070011,0.35,0.9715846,0.31,0.9714195,"22","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM10561",2016-11-29 23:00:00,0.36,2295,7,79.19184,0.6002865,0.5061068,0.35,0.9717544,0.31,0.9715846,0.25,0.9714195,"23","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM10561",2016-11-29 23:15:00,0.35,2255,5,71.9208442,0.6002865,0.5061068,0.31,0.9717544,0.25,0.9715846,0.2,0.9714195,"23","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM10561",2016-11-29 23:30:00,0.31,2048,6,71.9208442,0.6002865,0.5061068,0.25,0.9717544,0.2,0.9715846,0.21,0.9223024,"23","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM10561",2016-11-29 23:45:00,0.25,1532,5,71.9208442,0.6002865,0.5061068,0.2,0.9717544,0.21,0.9224569,0.19,0.9714195,"23","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM10561",2016-11-30 00:00:00,0.2,1284,4,71.9208442,0.6002865,0.5061068,0.21,0.9226259,0.19,0.9715846,0.13,0.9714195,"00","Tuesday","29","11",2016-11-30,"miercoles","laborable",NA,NA
"PM10561",2016-11-30 00:15:00,0.21,1388,3,68.2853648,0.6002865,0.5061068,0.19,0.9717544,0.13,0.9715846,0.13,0.9223024,"00","Tuesday","29","11",2016-11-30,"miercoles","laborable",NA,NA
"PM10561",2016-11-30 00:30:00,0.19,1216,3,71.9208442,0.6002865,0.5061068,0.13,0.9717544,0.13,0.9224569,0.1,0.9714195,"00","Tuesday","29","11",2016-11-30,"miercoles","laborable",NA,NA
"PM10561",2016-11-30 00:45:00,0.13,915,3,71.9208442,0.6002865,0.5061068,0.13,0.9226259,0.1,0.9715846,0.08,1.118771,"00","Tuesday","29","11",2016-11-30,"miercoles","laborable",NA,NA
"PM10612",2016-11-29 01:00:00,0.07,288,2,75.556294,0.7175474,0.3649304,0.08,1.266525,0.07,0.4311797,0.06,1.020537,"01","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM10612",2016-11-29 01:15:00,0.08,336,1,93.733728,0.7175474,0.3649304,0.07,0.4313414,0.06,1.020712,0.06,0.4802487,"01","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM10612",2016-11-29 01:30:00,0.07,192,3,31.9305412,0.7175474,0.3649304,0.06,1.020883,0.06,0.4803074,0.05,0.9714195,"01","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM10612",2016-11-29 01:45:00,0.06,256,1,75.556294,0.7175474,0.3649304,0.06,0.4804698,0.05,0.9715846,0.04,0.5784828,"01","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM10612",2016-11-29 02:00:00,0.06,133,1,35.5660206,0.7175474,0.3649304,0.05,0.9717544,0.04,0.5785629,0.04,1.069654,"02","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM10612",2016-11-29 02:15:00,0.05,188,1,71.9208442,0.7175474,0.3649304,0.04,0.5787268,0.04,1.06984,0.03,0.6275999,"02","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM10612",2016-11-29 02:30:00,0.04,120,1,42.8369868,0.7175474,0.3649304,0.04,1.070011,0.03,0.6276906,0.03,-0.3056245,"02","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM10612",2016-11-29 02:45:00,0.04,104,2,79.19184,0.7175474,0.3649304,0.03,0.6278552,0.03,-0.3057361,0.04,0.7258341,"02","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM10612",2016-11-29 03:00:00,0.03,160,1,46.4724736,0.7175474,0.3649304,0.03,-0.3055855,0.04,0.725946,0.03,1.266122,"03","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM10612",2016-11-29 03:30:00,0.04,124,2,53.7434324,0.7175474,0.3649304,0.03,1.266525,0.02,0.4803074,0.04,0.3820145,"03","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM10612",2016-11-29 03:45:00,0.03,140,1,93.733728,0.7175474,0.3649304,0.02,0.4804698,0.04,0.382052,0.04,-0.3056245,"03","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM10612",2016-11-29 04:00:00,0.02,87,1,35.5660206,0.7175474,0.3649304,0.04,0.3822129,0.04,-0.3057361,0.03,0.5293658,"04","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM10612",2016-11-29 04:15:00,0.04,112,3,28.2950618,0.7175474,0.3649304,0.04,-0.3055855,0.03,0.5294352,0.06,0.8731853,"04","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM10612",2016-11-29 04:45:00,0.03,96,1,39.2015074,0.7175474,0.3649304,0.06,0.8734975,0.03,0.6276906,0.05,0.8731853,"04","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM10612",2016-11-29 05:00:00,0.06,160,2,64.6498854,0.7175474,0.3649304,0.03,0.6278552,0.05,0.8733292,0.09,1.217005,"05","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM10612",2016-11-29 05:15:00,0.03,124,2,46.4724736,0.7175474,0.3649304,0.05,0.8734975,0.09,1.217223,0.08,0.9714195,"05","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM10612",2016-11-29 05:30:00,0.05,245,1,64.6498854,0.7175474,0.3649304,0.09,1.217397,0.08,0.9715846,0.11,1.020537,"05","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM10612",2016-11-29 05:45:00,0.09,320,1,90.098256,0.7175474,0.3649304,0.08,0.9717544,0.11,1.020712,0.14,1.020537,"05","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM10612",2016-11-29 06:00:00,0.08,340,2,71.9208442,0.7175474,0.3649304,0.11,1.020883,0.14,1.020712,0.22,0.9223024,"06","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM10612",2016-11-29 06:15:00,0.11,439,3,75.556294,0.7175474,0.3649304,0.14,1.020883,0.22,0.9224569,0.23,1.020537,"06","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM10612",2016-11-29 06:30:00,0.14,580,2,75.556294,0.7175474,0.3649304,0.22,0.9226259,0.23,1.020712,0.31,0.8731853,"06","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM10612",2016-11-29 06:45:00,0.22,933,4,68.2853648,0.7175474,0.3649304,0.23,1.020883,0.31,0.8733292,0.36,0.8240682,"06","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM10612",2016-11-29 07:00:00,0.23,924,6,75.556294,0.7175474,0.3649304,0.31,0.8734975,0.36,0.8242015,0.38,0.7258341,"07","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM10612",2016-11-29 07:15:00,0.31,1300,5,64.6498854,0.7175474,0.3649304,0.36,0.824369,0.38,0.725946,0.51,0.6275999,"07","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM10612",2016-11-29 07:30:00,0.36,1601,7,61.0143986,0.7175474,0.3649304,0.38,0.7261121,0.51,0.6276906,0.47,0.5784828,"07","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM10612",2016-11-29 07:45:00,0.38,1576,8,53.7434324,0.7175474,0.3649304,0.51,0.6278552,0.47,0.5785629,0.4,0.676717,"07","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM10612",2016-11-29 08:00:00,0.51,2256,10,46.4724736,0.7175474,0.3649304,0.47,0.5787268,0.4,0.6768183,0.51,0.5293658,"08","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM10612",2016-11-29 08:15:00,0.47,2096,10,42.8369868,0.7175474,0.3649304,0.4,0.6769837,0.51,0.5294352,0.39,0.8240682,"08","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM10612",2016-11-29 08:30:00,0.4,1709,10,50.107953,0.7175474,0.3649304,0.51,0.5295983,0.39,0.8242015,0.44,0.7258341,"08","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM10612",2016-11-29 08:45:00,0.51,2308,10,39.2015074,0.7175474,0.3649304,0.39,0.824369,0.44,0.725946,0.41,0.5784828,"08","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM10612",2016-11-29 09:00:00,0.39,1660,7,61.0143986,0.7175474,0.3649304,0.44,0.7261121,0.41,0.5785629,0.37,0.4802487,"09","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM10612",2016-11-29 09:15:00,0.44,1952,9,53.7434324,0.7175474,0.3649304,0.41,0.5787268,0.37,0.4803074,0.49,0.5784828,"09","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM10612",2016-11-29 09:30:00,0.41,1852,8,42.8369868,0.7175474,0.3649304,0.37,0.4804698,0.49,0.5785629,0.41,0.676717,"09","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM10612",2016-11-29 09:45:00,0.37,1589,10,35.5660206,0.7175474,0.3649304,0.49,0.5787268,0.41,0.6768183,0.4,0.676717,"09","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM10612",2016-11-29 10:00:00,0.49,2140,11,42.8369868,0.7175474,0.3649304,0.41,0.6769837,0.4,0.6768183,0.45,0.5293658,"10","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM10612",2016-11-29 10:15:00,0.41,1809,7,50.107953,0.7175474,0.3649304,0.4,0.6769837,0.45,0.5294352,0.43,0.5784828,"10","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM10612",2016-11-29 10:30:00,0.4,1732,9,50.107953,0.7175474,0.3649304,0.45,0.5295983,0.43,0.5785629,0.38,0.676717,"10","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM10612",2016-11-29 10:45:00,0.45,1984,10,39.2015074,0.7175474,0.3649304,0.43,0.5787268,0.38,0.6768183,0.48,0.5784828,"10","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM10612",2016-11-29 11:00:00,0.43,1837,10,42.8369868,0.7175474,0.3649304,0.38,0.6769837,0.48,0.5785629,0.44,0.676717,"11","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM10612",2016-11-29 11:15:00,0.38,1584,8,50.107953,0.7175474,0.3649304,0.48,0.5787268,0.44,0.6768183,0.45,0.5784828,"11","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM10612",2016-11-29 11:30:00,0.48,2120,9,42.8369868,0.7175474,0.3649304,0.44,0.6769837,0.45,0.5785629,0.49,0.5293658,"11","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM10612",2016-11-29 11:45:00,0.44,1916,8,50.107953,0.7175474,0.3649304,0.45,0.5787268,0.49,0.5294352,0.46,0.6275999,"11","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM10612",2016-11-29 12:00:00,0.45,1948,10,42.8369868,0.7175474,0.3649304,0.49,0.5295983,0.46,0.6276906,0.47,0.4802487,"12","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM10612",2016-11-29 12:15:00,0.49,2191,9,39.2015074,0.7175474,0.3649304,0.46,0.6278552,0.47,0.4803074,0.48,0.6275999,"12","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM10612",2016-11-29 12:30:00,0.46,1937,10,46.4724736,0.7175474,0.3649304,0.47,0.4804698,0.48,0.6276906,0.48,0.6275999,"12","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM10612",2016-11-29 12:45:00,0.47,2061,9,35.5660206,0.7175474,0.3649304,0.48,0.6278552,0.48,0.6276906,0.5,0.4802487,"12","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM10612",2016-11-29 13:00:00,0.48,2056,10,46.4724736,0.7175474,0.3649304,0.48,0.6278552,0.5,0.4803074,0.45,0.6275999,"13","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM10612",2016-11-29 13:15:00,0.48,2016,11,46.4724736,0.7175474,0.3649304,0.5,0.4804698,0.45,0.6276906,0.6,0.5784828,"13","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
