"identif","vmed"
"PM10013","1.06206373706548"
"PM10021","0.0594326134618468"
"PM10091","0.0594326134618468"
"PM10092","0.592477008289097"
"PM10141","1.21436213558756"
"PM10142","1.01129760422479"
"PM10211","0.0594326134618468"
"PM10212","1.18897906916721"
"PM10241","1.04937220385531"
"PM10242","1.18897906916721"
"PM10341","1.07475527027566"
"PM10342","1.2397452020079"
"PM10343","1.15090446953669"
"PM10344","1.16359600274687"
"PM10401","1.17628753595704"
"PM10402","1.18897906916721"
"PM10441","1.13821293632652"
"PM10442","0.833616139282378"
"PM10444","0.592477008289097"
"PM10472","1.16359600274687"
"PM10501","1.30320286805876"
"PM10502","1.01129760422479"
"PM10561","1.03668067064514"
"PM10611","1.04937220385531"
"PM10612","0.0594326134618468"
"PM10661","1.2397452020079"
"PM10662","0.985914537804449"
"PM10711","0.985914537804449"
"PM10712","0.0594326134618468"
"PM30754","0.897073805333241"
"PM10831","1.100138336696"
"PM10832","0.998606071014622"
"PM10861","1.18897906916721"
"PM10862","1.16359600274687"
"PM10865","1.22705366879773"
"PM10901","1.08744680348583"
"PM10902","1.08744680348583"
"PM10907","1.18897906916721"
"PM10941","0.960531471384104"
"PM10942","0.909765338543413"
"PM10945","0.947839938173931"
"PM10948","0.0594326134618468"
"PM10981","0.0594326134618468"
"PM10982","1.54434199905204"
"PM10985","1.16359600274687"
"PM11071","1.13821293632652"
"PM11074","1.04937220385531"
"PM11101","1.17628753595704"
"PM11102","1.20167060237738"
"PM11108","0.0594326134618468"
"PM11161","0.985914537804449"
"PM11168","0.858999205702723"
"PM11201","1.01129760422479"
"PM11208","1.17628753595704"
"PM11301","1.100138336696"
"PM11303","1.11282986990618"
"PM11981","1.12552140311635"
"PM12061","0.808233072862032"
"PM12121","0.655934674339961"
"PM12122","0.0594326134618468"
"PM12211","0.935148404963759"
"PM12241","0.0594326134618468"
"PM12331","1.03668067064514"
"PM12342","0.0594326134618468"
"PM12391","1.02398913743497"
"PM12471","1.11282986990618"
"PM12502","0.0594326134618468"
"PM12571","1.02398913743497"
"PM12572","1.02398913743497"
"PM12622","0.0594326134618468"
"PM12641","0.0594326134618468"
"PM12721","0.0594326134618468"
"PM12781","1.2397452020079"
"PM12851","1.22705366879773"
"PM12921","1.21436213558756"
"PM12961","0.947839938173931"
"PM12981","1.07475527027566"
"PM13011","1.15090446953669"
"PM13014","0.985914537804449"
"PM13041","1.20167060237738"
"PM13044","0.922456871753586"
"PM13101","1.15090446953669"
"PM13103","1.11282986990618"
"PM13104","1.21436213558756"
"PM13181","1.21436213558756"
"PM13202","1.12552140311635"
"PM13212","1.22705366879773"
"PM13221","1.18897906916721"
"PM13222","1.01129760422479"
"PM20021","1.20167060237738"
"PM20025","0.960531471384104"
"PM20026","1.15090446953669"
"PM20041","0.998606071014622"
"PM20042","1.08744680348583"
"PM20151","1.08744680348583"
"PM20152","1.18897906916721"
"PM20231","1.11282986990618"
"PM20232","1.36666053410963"
"PM20233","1.15090446953669"
"PM20261","1.12552140311635"
"PM20262","1.06206373706548"
"PM20321","1.08744680348583"
"PM20322","0.884382272123068"
"PM20327","0.706700807180651"
"PM20411","0.732083873600996"
"PM20412","1.06206373706548"
"PM20441","1.12552140311635"
"PM20442","1.08744680348583"
"PM20471","1.27781980163842"
"PM20472","1.100138336696"
"PM20473","1.18897906916721"
"PM20571","0.909765338543413"
"PM20572","1.29051133484859"
"PM20661","1.12552140311635"
"PM20662","0.985914537804449"
"PM20664","1.11282986990618"
"PM20721","1.30320286805876"
"PM20722","0.0594326134618468"
"PM20742","1.11282986990618"
"PM207731","1.06206373706548"
"PM20831","1.12552140311635"
"PM20832","1.11282986990618"
"PM20834","0.0594326134618468"
"PM20851","1.08744680348583"
"PM20852","0.985914537804449"
"PM20854","0.0594326134618468"
"PM20873","1.12552140311635"
"PM20911","1.02398913743497"
"PM20912","1.04937220385531"
"PM20913","1.15090446953669"
"PM20971","1.08744680348583"
"PM20972","1.18897906916721"
"PM20976","1.21436213558756"
"PM21081","1.11282986990618"
"PM21148","1.22705366879773"
"PM21181","0.808233072862032"
"PM21185","1.16359600274687"
"PM21188","1.100138336696"
"PM21192","0.947839938173931"
"PM21193","1.08744680348583"
"PM21231","0.0594326134618468"
"PM21236","0.0594326134618468"
"PM21301","0.0594326134618468"
"PM21307","0.706700807180651"
"PM21941","0.744775406811169"
"PM22081","0.732083873600996"
"PM22082","1.02398913743497"
"PM22121","1.15090446953669"
"PM22211","1.11282986990618"
"PM22241","1.08744680348583"
"PM22341","1.08744680348583"
"PM22391","0.84630767249255"
"PM22392","0.808233072862032"
"PM22471","1.15090446953669"
"PM22571","0.60516854149927"
"PM22572","1.06206373706548"
"PM22641","0.655934674339961"
"PM22721","1.18897906916721"
"PM22781","0.0594326134618468"
"PM22851","0.998606071014622"
"PM22901","0.630551607919615"
"PM22971","1.16359600274687"
"PM23011","0.0594326134618468"
"PM23071","0.858999205702723"
"PM23073","0.909765338543413"
"PM23111","0.0594326134618468"
"PM23181","0.0594326134618468"
"PM23187","0.973223004594276"
"PM23221","1.12552140311635"
"PM23222","0.0594326134618468"
"PM30461","1.08744680348583"
"PM30462","0.858999205702723"
"PM30471","1.11282986990618"
"PM30472","0.0594326134618468"
"PM30752","1.06206373706548"
"PM30753","1.13821293632652"
"PM30901","0.757466940021342"
"PM30902","1.25243673521807"
"PM31263","0.0594326134618468"
"PM31264","0.858999205702723"
"PM31301","0.694009273970479"
"PM31451","1.41742666695032"
"PM31452","1.25243673521807"
"PM31453","1.15090446953669"
"PM31801","0.0594326134618468"
"PM31851","1.02398913743497"
"PM31852","1.01129760422479"
"PM31881","0.0594326134618468"
"PM31882","0.998606071014622"
"PM31891","0.0594326134618468"
"PM31892","0.884382272123068"
"PM32051","1.02398913743497"
"PM32351","1.04937220385531"
"PM32352","0.0594326134618468"
"PM33031","1.03668067064514"
"PM33032","0.0594326134618468"
"PM33151","0.719392340390824"
"PM33152","0.0594326134618468"
"PM33201","0.567093941868752"
"PM33202","0.643243141129788"
"PM33221","0.0594326134618468"
"PM33222","0.0594326134618468"
"PM40442","0.935148404963759"
"PM40461","0.858999205702723"
"PM40751","1.06206373706548"
"PM40752","0.0594326134618468"
"PM40753","0.503636275817889"
"PM40754","0.998606071014622"
"PM40755","0.0594326134618468"
"PM40901","1.01129760422479"
"PM40902","0.0594326134618468"
"PM41261","0.973223004594276"
"PM41262","0.0594326134618468"
"PM41301","1.22705366879773"
"PM41302","1.26512826842825"
"PM41351","0.0594326134618468"
"PM41451","1.13821293632652"
"PM41452","1.07475527027566"
"PM41453","0.858999205702723"
"PM41801","1.20167060237738"
"PM41802","1.03668067064514"
"PM41851","1.17628753595704"
"PM41852","0.0594326134618468"
"PM41853","0.592477008289097"
"PM41881","0.0594326134618468"
"PM41882","1.41742666695032"
"PM41891","0.0594326134618468"
"PM41892","1.31589440126894"
"PM42051","1.27781980163842"
"PM42052","0.782850006441687"
"PM42351","1.13821293632652"
"PM42352","1.04937220385531"
"PM42353","1.26512826842825"
"PM43001","1.16359600274687"
"PM43011","1.08744680348583"
"PM43012","1.2397452020079"
"PM43021","1.13821293632652"
"PM43022","0.909765338543413"
"PM43031","0.998606071014622"
"PM43032","1.06206373706548"
"PM43151","1.02398913743497"
"PM43152","0.706700807180651"
"PM43201","0.706700807180651"
"PM43202","0.0594326134618468"
"PM43221","0.0594326134618468"
"PM43222","1.27781980163842"
"PM43223","0.960531471384104"
"PM20667","0.0594326134618468"
"PM20942",NA
"PM22502","0.681317740760306"
"PM40462","0.706700807180651"
"PM40463","0.0594326134618468"
"PM41861",NA
"PM41454",NA
"03FL08PM01",NA
"03FL08PM02",NA
"03FL20PM01",NA
"03FL56PM01",NA
"03FT08PM01",NA
"03FT52PM01",NA
"04FL12PM01",NA
"04FL92PM01",NA
"04FT14PM01",NA
"04FT74PM01",NA
"04TL40PM01",NA
"04TL40PM02",NA
"04TL40PM03",NA
"04TL40PM04",NA
"05FT10PM01",NA
"05FT37PM01",NA
"05FT66PM01",NA
"05TL00PM01",NA
"05TL00PM02",NA
"05TL00PM03",NA
"08RE14PM01",NA
"08RE66PM01",NA
"08RL21PM01",NA
"08RR02PM01",NA
"08RR18PM01",NA
"09NC51PM01",NA
"09XC09PM01",NA
"09XC37PM01",NA
"10NC18PM01",NA
"10NC76PM01",NA
"10XC18PM01",NA
"10XC82PM01",NA
"11NC43PM01",NA
"11RE20PM01",NA
"11RE59PM01",NA
"11RE59PM02",NA
"11XC46PM01",NA
"12NC07PM01",NA
"12NC63PM01",NA
"12XC06PM01",NA
"12XC63PM01",NA
"13NC25PM01",NA
"13NC95PM01",NA
"13NL60PM01",NA
"13XC26PM01",NA
"13XC97PM01",NA
"13XL49PM01",NA
"14NC58PM01",NA
"14NC96PM01",NA
"14NL24PM01",NA
"14NL78PM01",NA
"14RA02PM01",NA
"14RA15PM01",NA
"14RC10PM01",NA
"14RE35PM01",NA
"14RH25PM01",NA
"14RL11PM01",NA
"14RL30PM01",NA
"14RM32PM01",NA
"14RN01PM01",NA
"14RN27PM01",NA
"14RR28PM01",NA
"14VE04PM01",NA
"14XC71PM01",NA
"14XL36PM01",NA
"14XL89PM01",NA
"15NC71PM01",NA
"15NL09PM01",NA
"15NL71PM01",NA
"15RA15PM01",NA
"15RC05PM01",NA
"15RE04PM01",NA
"15RH53PM01",NA
"15RM08PM01",NA
"15RM58PM01",NA
"15RN03PM01",NA
"15RR22PM01",NA
"15RR41PM01",NA
"15RR60PM01",NA
"15RT07PM01",NA
"15RU11PM01",NA
"15RV01PM01",NA
"15RV50PM01",NA
"15XC54PM01",NA
"15XL49PM01",NA
"16NC07PM01",NA
"16NC75PM01",NA
"16RC01PM01",NA
"16RE18PM01",NA
"16XC14PM01",NA
"16XC70PM01",NA
"17NC04PM01",NA
"17NC65PM01",NA
"17NC80PM01",NA
"17RA10PM01",NA
"17RC01PM01",NA
"17XC08PM01",NA
"17XC49PM01",NA
"18NC20PM01",NA
"18NC52PM01",NA
"18NC52PM02",NA
"18NC80PM01",NA
"18RA28PM01",NA
"18RA66PM01",NA
"18RC06PM01",NA
"18RL09PM01",NA
"18RL29PM01",NA
"18RM17PM01",NA
"18RN69PM01",NA
"18RT11PM01",NA
"18RU04PM01",NA
"18RV21PM01",NA
"18XC11PM01",NA
"18XC46PM01",NA
"18XC82PM01",NA
"19XC40PM01",NA
"19XC80PM01",NA
"90EL00PM01",NA
"90EL16PM01",NA
"90EL38PM01",NA
"90EL69PM01",NA
"90ET09PM01",NA
"90ET43PM01",NA
"90ET58PM01",NA
"90ET93PM01",NA
