"identif","vmed"
"PM10013","1.27781980163842"
"PM10021","0.0594326134618468"
"PM10091","0.0594326134618468"
"PM10092","0.592477008289097"
"PM10141","1.11282986990618"
"PM10142","1.13821293632652"
"PM10211","0.744775406811169"
"PM10212","1.08744680348583"
"PM10241","1.100138336696"
"PM10242","1.100138336696"
"PM10341","1.15090446953669"
"PM10342","1.17628753595704"
"PM10343","1.13821293632652"
"PM10344","1.15090446953669"
"PM10401","1.15090446953669"
"PM10402","1.2397452020079"
"PM10441","1.20167060237738"
"PM10442","0.897073805333241"
"PM10444","0.681317740760306"
"PM10472","1.13821293632652"
"PM10501","1.22705366879773"
"PM10502","1.08744680348583"
"PM10561","1.15090446953669"
"PM10611","1.03668067064514"
"PM10612","0.0594326134618468"
"PM10661","1.16359600274687"
"PM10662","0.985914537804449"
"PM10711","1.06206373706548"
"PM10712","0.0594326134618468"
"PM30754","0.960531471384104"
"PM10831","1.15090446953669"
"PM10832","1.06206373706548"
"PM10861","1.32858593447911"
"PM10862","1.39204360052997"
"PM10865","1.32858593447911"
"PM10901","1.15090446953669"
"PM10902","1.13821293632652"
"PM10907","1.20167060237738"
"PM10941","1.01129760422479"
"PM10942","0.884382272123068"
"PM10945","0.985914537804449"
"PM10948","1.27781980163842"
"PM10981","1.49357586621135"
"PM10982","1.25243673521807"
"PM10985","1.100138336696"
"PM11071","0.0594326134618468"
"PM11074","0.960531471384104"
"PM11101","1.17628753595704"
"PM11102","0.0594326134618468"
"PM11108","0.884382272123068"
"PM11161","1.08744680348583"
"PM11168","0.0594326134618468"
"PM11201","0.922456871753586"
"PM11208","1.36666053410963"
"PM11301","1.18897906916721"
"PM11303","1.17628753595704"
"PM11981","1.2397452020079"
"PM12061","0.0594326134618468"
"PM12121","0.0594326134618468"
"PM12122","0.897073805333241"
"PM12211","1.12552140311635"
"PM12241","0.0594326134618468"
"PM12331","0.0594326134618468"
"PM12342","0.0594326134618468"
"PM12391","1.04937220385531"
"PM12471","0.884382272123068"
"PM12502","0.0594326134618468"
"PM12571","1.01129760422479"
"PM12572","0.985914537804449"
"PM12622","0.0594326134618468"
"PM12641","0.0594326134618468"
"PM12721","0.0594326134618468"
"PM12781","1.27781980163842"
"PM12851","1.11282986990618"
"PM12921","1.44280973337066"
"PM12961","0.0594326134618468"
"PM12981","1.59510813189274"
"PM13011","1.5189589326317"
"PM13014","0.0594326134618468"
"PM13041","1.40473513374015"
"PM13044","0.973223004594276"
"PM13101","1.2397452020079"
"PM13103","1.04937220385531"
"PM13104","1.20167060237738"
"PM13181","1.20167060237738"
"PM13202","1.13821293632652"
"PM13212","1.21436213558756"
"PM13221","1.22705366879773"
"PM13222","1.04937220385531"
"PM20021","1.2397452020079"
"PM20025","1.03668067064514"
"PM20026","1.06206373706548"
"PM20041","1.04937220385531"
"PM20042","1.17628753595704"
"PM20151","0.998606071014622"
"PM20152","0.973223004594276"
"PM20231","1.08744680348583"
"PM20232","1.15090446953669"
"PM20233","0.0594326134618468"
"PM20261","1.17628753595704"
"PM20262","1.08744680348583"
"PM20321","1.18897906916721"
"PM20322","0.858999205702723"
"PM20327","0.808233072862032"
"PM20411","0.833616139282378"
"PM20412","1.02398913743497"
"PM20441","1.02398913743497"
"PM20442","0.0594326134618468"
"PM20471","1.15090446953669"
"PM20472","1.13821293632652"
"PM20473","0.998606071014622"
"PM20571","1.03668067064514"
"PM20572","1.16359600274687"
"PM20661","1.07475527027566"
"PM20662","0.0594326134618468"
"PM20664","1.11282986990618"
"PM20721","1.22705366879773"
"PM20722","0.808233072862032"
"PM20742","1.17628753595704"
"PM207731","1.17628753595704"
"PM20831","1.49357586621135"
"PM20832","1.32858593447911"
"PM20834","1.35396900089946"
"PM20851","1.17628753595704"
"PM20852","1.20167060237738"
"PM20854","1.34127746768928"
"PM20873","1.17628753595704"
"PM20911","1.07475527027566"
"PM20912","1.02398913743497"
"PM20913","1.01129760422479"
"PM20971","0.985914537804449"
"PM20972","1.13821293632652"
"PM20976","1.18897906916721"
"PM21081","1.29051133484859"
"PM21148","1.12552140311635"
"PM21181","0.922456871753586"
"PM21185","1.12552140311635"
"PM21188","0.947839938173931"
"PM21192","0.770158473231514"
"PM21193","0.922456871753586"
"PM21231","0.0594326134618468"
"PM21236","0.0594326134618468"
"PM21301","0.985914537804449"
"PM21307","0.0594326134618468"
"PM21941","0.744775406811169"
"PM22081","0.909765338543413"
"PM22082","1.18897906916721"
"PM22121","1.25243673521807"
"PM22211","1.27781980163842"
"PM22241","1.12552140311635"
"PM22341","0.871690738912895"
"PM22391","0.0594326134618468"
"PM22392","1.100138336696"
"PM22471","1.03668067064514"
"PM22571","0.60516854149927"
"PM22572","0.947839938173931"
"PM22641","0.871690738912895"
"PM22721","1.08744680348583"
"PM22781","1.34127746768928"
"PM22851","0.84630767249255"
"PM22901","0.0594326134618468"
"PM22971","1.22705366879773"
"PM23011","1.21436213558756"
"PM23071","0.770158473231514"
"PM23073","0.858999205702723"
"PM23111","0.0594326134618468"
"PM23181","0.0594326134618468"
"PM23187","0.884382272123068"
"PM23221","1.08744680348583"
"PM23222","0.871690738912895"
"PM30461","1.100138336696"
"PM30462","1.21436213558756"
"PM30471","1.11282986990618"
"PM30472","0.0594326134618468"
"PM30752","0.985914537804449"
"PM30753","1.13821293632652"
"PM30901","0.0594326134618468"
"PM30902","1.30320286805876"
"PM31263","0.0594326134618468"
"PM31264","0.732083873600996"
"PM31301","0.732083873600996"
"PM31451","0.0594326134618468"
"PM31452","0.0594326134618468"
"PM31453","1.16359600274687"
"PM31801","0.973223004594276"
"PM31851","0.960531471384104"
"PM31852","0.985914537804449"
"PM31881","1.50626739942153"
"PM31882","0.0594326134618468"
"PM31891","0.0594326134618468"
"PM31892","0.833616139282378"
"PM32051","1.02398913743497"
"PM32351","0.0594326134618468"
"PM32352","0.0594326134618468"
"PM33031","0.897073805333241"
"PM33032","0.0594326134618468"
"PM33151","0.744775406811169"
"PM33152","0.744775406811169"
"PM33201","0.681317740760306"
"PM33202","0.706700807180651"
"PM33221","0.0594326134618468"
"PM33222","0.0594326134618468"
"PM40442","0.973223004594276"
"PM40461","0.0594326134618468"
"PM40751","0.947839938173931"
"PM40752","0.0594326134618468"
"PM40753","0.0594326134618468"
"PM40754","1.11282986990618"
"PM40755","0.922456871753586"
"PM40901","0.0594326134618468"
"PM40902","0.0594326134618468"
"PM41261","0.973223004594276"
"PM41262","0.0594326134618468"
"PM41301","1.32858593447911"
"PM41302","0.0594326134618468"
"PM41351","1.01129760422479"
"PM41451","1.11282986990618"
"PM41452","1.02398913743497"
"PM41453","0.922456871753586"
"PM41801","1.20167060237738"
"PM41802","1.18897906916721"
"PM41851","1.15090446953669"
"PM41852","1.27781980163842"
"PM41853","0.0594326134618468"
"PM41881","0.719392340390824"
"PM41882","1.03668067064514"
"PM41891","0.0594326134618468"
"PM41892","1.21436213558756"
"PM42051","0.0594326134618468"
"PM42052","0.732083873600996"
"PM42351","0.808233072862032"
"PM42352","1.18897906916721"
"PM42353","1.16359600274687"
"PM43001","0.909765338543413"
"PM43011","0.0594326134618468"
"PM43012","1.39204360052997"
"PM43021","1.13821293632652"
"PM43022","1.2397452020079"
"PM43031","1.15090446953669"
"PM43032","0.897073805333241"
"PM43151","0.947839938173931"
"PM43152","0.706700807180651"
"PM43201","0.732083873600996"
"PM43202","0.0594326134618468"
"PM43221","0.0594326134618468"
"PM43222","1.34127746768928"
"PM43223","0.0594326134618468"
"PM20667","1.48088433300118"
"PM20942",NA
"PM22502","0.0594326134618468"
"PM40462","0.808233072862032"
"PM40463","0.0594326134618468"
"PM41861",NA
"PM41454",NA
"03FL08PM01",NA
"03FL08PM02",NA
"03FL20PM01",NA
"03FL56PM01",NA
"03FT08PM01",NA
"03FT52PM01",NA
"04FL12PM01",NA
"04FL92PM01",NA
"04FT14PM01",NA
"04FT74PM01",NA
"04TL40PM01",NA
"04TL40PM02",NA
"04TL40PM03",NA
"04TL40PM04",NA
"05FT10PM01",NA
"05FT37PM01",NA
"05FT66PM01",NA
"05TL00PM01",NA
"05TL00PM02",NA
"05TL00PM03",NA
"08RE14PM01",NA
"08RE66PM01",NA
"08RL21PM01",NA
"08RR02PM01",NA
"08RR18PM01",NA
"09NC51PM01",NA
"09XC09PM01",NA
"09XC37PM01",NA
"10NC18PM01",NA
"10NC76PM01",NA
"10XC18PM01",NA
"10XC82PM01",NA
"11NC43PM01",NA
"11RE20PM01",NA
"11RE59PM01",NA
"11RE59PM02",NA
"11XC46PM01",NA
"12NC07PM01",NA
"12NC63PM01",NA
"12XC06PM01",NA
"12XC63PM01",NA
"13NC25PM01",NA
"13NC95PM01",NA
"13NL60PM01",NA
"13XC26PM01",NA
"13XC97PM01",NA
"13XL49PM01",NA
"14NC58PM01",NA
"14NC96PM01",NA
"14NL24PM01",NA
"14NL78PM01",NA
"14RA02PM01",NA
"14RA15PM01",NA
"14RC10PM01",NA
"14RE35PM01",NA
"14RH25PM01",NA
"14RL11PM01",NA
"14RL30PM01",NA
"14RM32PM01",NA
"14RN01PM01",NA
"14RN27PM01",NA
"14RR28PM01",NA
"14VE04PM01",NA
"14XC71PM01",NA
