"identif","vmed"
"PM10013","1.03061582575079"
"PM10021","0.0406762353573294"
"PM10091","0.0406762353573294"
"PM10092","0.510262964133717"
"PM10141","1.55096868736787"
"PM10142","0.929083560069414"
"PM10211","0.0406762353573294"
"PM10212","1.47481948810684"
"PM10241","0.967158159699932"
"PM10242","1.05599889217114"
"PM10341","1.03061582575079"
"PM10342","1.20829729069321"
"PM10343","0.954466626489759"
"PM10344","1.33521262279494"
"PM10401","1.08138195859149"
"PM10402","1.27175495674407"
"PM10441","1.20829729069321"
"PM10442","0.802168227967687"
"PM10444","0.0406762353573294"
"PM10472","1.08138195859149"
"PM10501","1.33521262279494"
"PM10502","1.06869042538131"
"PM10561","0.954466626489759"
"PM10611","1.00523275933045"
"PM10612","0.903700493649068"
"PM10661","1.18291422427287"
"PM10662","0.967158159699932"
"PM10711","1.119456558222"
"PM10712","0.0406762353573294"
"PM30754","0.0406762353573294"
"PM10831","1.17022269106269"
"PM10832","0.0406762353573294"
"PM10861","1.06869042538131"
"PM10862","1.2590634235339"
"PM10865","1.10676502501183"
"PM10901","1.10676502501183"
"PM10902","1.06869042538131"
"PM10907","0.891008960438896"
"PM10941","0.891008960438896"
"PM10942","1.13214809143218"
"PM10945","1.41136182205597"
"PM10948","1.18291422427287"
"PM10981","0.0406762353573294"
"PM10982","1.20829729069321"
"PM10985","0.0406762353573294"
"PM11071","1.22098882390338"
"PM11074","0.0406762353573294"
"PM11101","0.0406762353573294"
"PM11102","1.2590634235339"
"PM11108","0.0406762353573294"
"PM11161","0.0406762353573294"
"PM11168","0.0406762353573294"
"PM11201","0.0406762353573294"
"PM11208","1.18291422427287"
"PM11301","1.17022269106269"
"PM11303","1.27175495674407"
"PM11981","0.878317427228723"
"PM12061","0.903700493649068"
"PM12121","1.10676502501183"
"PM12122","1.01792429254062"
"PM12211","0.586412163394753"
"PM12241","0.0406762353573294"
"PM12331","0.713327495496479"
"PM12342","0.0406762353573294"
"PM12391","0.840242827598205"
"PM12471","1.14483962464235"
"PM12502","0.0406762353573294"
"PM12571","0.0406762353573294"
"PM12572","0.878317427228723"
"PM12622","0.0406762353573294"
"PM12641","0.0406762353573294"
"PM12721","0.0406762353573294"
"PM12781","1.29713802316442"
"PM12851","0.0406762353573294"
"PM12921","1.50020255452718"
"PM12961","0.0406762353573294"
"PM12981","1.30982955637459"
"PM13011","1.15753115785252"
"PM13014","0.0406762353573294"
"PM13041","1.29713802316442"
"PM13044","0.0406762353573294"
"PM13101","0.0406762353573294"
"PM13103","0.0406762353573294"
"PM13104","1.51289408773735"
"PM13181","1.03061582575079"
"PM13202","1.5382771541577"
"PM13212","1.06869042538131"
"PM13221","1.66519248625943"
"PM13222","0.916392026859241"
"PM20021","1.09407349180166"
"PM20025","1.04330735896097"
"PM20026","1.119456558222"
"PM20041","1.20829729069321"
"PM20042","0.0406762353573294"
"PM20151","1.05599889217114"
"PM20152","1.28444648995425"
"PM20231","1.10676502501183"
"PM20232","1.34790415600511"
"PM20233","0.929083560069414"
"PM20261","1.19560575748304"
"PM20262","1.55096868736787"
"PM20321","1.29713802316442"
"PM20322","0.0406762353573294"
"PM20327","0.776785161547342"
"PM20411","0.0406762353573294"
"PM20412","0.992541226120277"
"PM20441","1.20829729069321"
"PM20442","0.0406762353573294"
"PM20471","1.06869042538131"
"PM20472","1.18291422427287"
"PM20473","0.916392026859241"
"PM20571","1.03061582575079"
"PM20572","1.15753115785252"
"PM20661","1.01792429254062"
"PM20662","0.0406762353573294"
"PM20664","1.05599889217114"
"PM20721","1.01792429254062"
"PM20722","0.0406762353573294"
"PM20742","1.05599889217114"
"PM207731","0.992541226120277"
"PM20831","0.979849692910104"
"PM20832","1.119456558222"
"PM20834","0.891008960438896"
"PM20851","0.941775093279586"
"PM20852","0.967158159699932"
"PM20854","0.979849692910104"
"PM20873","1.05599889217114"
"PM20911","1.08138195859149"
"PM20912","0.967158159699932"
"PM20913","0.954466626489759"
"PM20971","0.0406762353573294"
"PM20972","0.0406762353573294"
"PM20976","0.0406762353573294"
"PM21081","0.0406762353573294"
"PM21148","0.903700493649068"
"PM21181","0.0406762353573294"
"PM21185","0.903700493649068"
"PM21188","0.0406762353573294"
