"identif","vmed"
"PM10013","1.20167060237738"
"PM10021","0.0594326134618468"
"PM10091","0.0594326134618468"
"PM10092","0.592477008289097"
"PM10141","1.27781980163842"
"PM10142","1.100138336696"
"PM10211","0.643243141129788"
"PM10212","1.26512826842825"
"PM10241","1.2397452020079"
"PM10242","1.15090446953669"
"PM10341","1.08744680348583"
"PM10342","1.25243673521807"
"PM10343","1.15090446953669"
"PM10344","1.26512826842825"
"PM10401","1.100138336696"
"PM10402","1.31589440126894"
"PM10441","1.15090446953669"
"PM10442","0.0594326134618468"
"PM10444","0.668626207550133"
"PM10472","1.11282986990618"
"PM10501","1.27781980163842"
"PM10502","1.26512826842825"
"PM10561","0.973223004594276"
"PM10611","1.15090446953669"
"PM10612","0.973223004594276"
"PM10661","1.34127746768928"
"PM10662","1.02398913743497"
"PM10711","1.21436213558756"
"PM10712","0.0594326134618468"
"PM30754","0.0594326134618468"
"PM10831","1.16359600274687"
"PM10832","1.01129760422479"
"PM10861","1.3793520673198"
"PM10862","1.26512826842825"
"PM10865","1.31589440126894"
"PM10901","1.13821293632652"
"PM10902","1.08744680348583"
"PM10907","1.100138336696"
"PM10941","0.0594326134618468"
"PM10942","0.909765338543413"
"PM10945","0.947839938173931"
"PM10948","0.985914537804449"
"PM10981","0.0594326134618468"
"PM10982","0.973223004594276"
"PM10985","1.01129760422479"
"PM11071","0.0594326134618468"
"PM11074","1.100138336696"
"PM11101","1.15090446953669"
"PM11102","1.15090446953669"
"PM11108","0.960531471384104"
"PM11161","0.947839938173931"
"PM11168","0.0594326134618468"
"PM11201","1.100138336696"
"PM11208","0.0594326134618468"
"PM11301","0.0594326134618468"
"PM11303","0.998606071014622"
"PM11981","0.744775406811169"
"PM12061","0.0594326134618468"
"PM12121","0.0594326134618468"
"PM12122","0.706700807180651"
"PM12211","0.0594326134618468"
"PM12241","0.770158473231514"
"PM12331","0.0594326134618468"
"PM12342","0.0594326134618468"
"PM12391","1.04937220385531"
"PM12471","1.04937220385531"
"PM12502","0.0594326134618468"
"PM12571","1.25243673521807"
"PM12572","1.04937220385531"
"PM12622","0.0594326134618468"
"PM12641","0.0594326134618468"
"PM12721","0.0594326134618468"
"PM12781","1.26512826842825"
"PM12851","0.0594326134618468"
"PM12921","1.2397452020079"
"PM12961","0.0594326134618468"
"PM12981","1.15090446953669"
"PM13011","1.15090446953669"
"PM13014","0.0594326134618468"
"PM13041","1.20167060237738"
"PM13044","0.0594326134618468"
"PM13101","1.15090446953669"
"PM13103","1.22705366879773"
"PM13104","1.27781980163842"
"PM13181","1.16359600274687"
"PM13202","1.25243673521807"
"PM13212","1.13821293632652"
"PM13221","1.2397452020079"
"PM13222","1.02398913743497"
"PM20021","1.06206373706548"
"PM20025","1.08744680348583"
"PM20026","1.03668067064514"
"PM20041","1.17628753595704"
"PM20042","0.0594326134618468"
"PM20151","1.100138336696"
"PM20152","0.973223004594276"
"PM20231","1.15090446953669"
"PM20232","1.11282986990618"
"PM20233","0.0594326134618468"
"PM20261","1.06206373706548"
"PM20262","1.06206373706548"
"PM20321","1.100138336696"
