"identif","vmed"
"PM10013","1.27175495674407"
"PM10021","0.637178296235443"
"PM10091","0.81485976117786"
"PM10092","0.535646030554062"
"PM10141","1.14483962464235"
"PM10142","0.954466626489759"
"PM10211","0.0406762353573294"
"PM10212","1.09407349180166"
"PM10241","1.119456558222"
"PM10242","1.28444648995425"
"PM10341","1.09407349180166"
"PM10342","1.29713802316442"
"PM10343","1.09407349180166"
"PM10344","1.27175495674407"
"PM10401","1.04330735896097"
"PM10402","1.2590634235339"
"PM10441","1.03061582575079"
"PM10442","0.0406762353573294"
"PM10444","0.0406762353573294"
"PM10472","1.29713802316442"
"PM10501","1.37328722242546"
"PM10502","1.18291422427287"
"PM10561","0.979849692910104"
"PM10611","1.05599889217114"
"PM10612","1.13214809143218"
"PM10661","1.09407349180166"
"PM10662","0.0406762353573294"
"PM10711","0.954466626489759"
"PM10712","0.0406762353573294"
"PM30754","0.0406762353573294"
"PM10831","1.17022269106269"
"PM10832","1.13214809143218"
"PM10861","1.17022269106269"
"PM10862","1.36059568921528"
"PM10865","1.24637189032373"
"PM10901","1.119456558222"
"PM10902","1.119456558222"
"PM10907","0.0406762353573294"
"PM10941","1.10676502501183"
"PM10942","0.916392026859241"
"PM10945","0.979849692910104"
"PM10948","1.119456558222"
"PM10981","0.929083560069414"
"PM10982","1.04330735896097"
"PM10985","0.967158159699932"
"PM11071","0.0406762353573294"
"PM11074","0.891008960438896"
"PM11101","1.01792429254062"
"PM11102","0.0406762353573294"
"PM11108","0.0406762353573294"
"PM11161","0.0406762353573294"
"PM11168","0.789476694757515"
"PM11201","1.83018241799167"
"PM11208","0.0406762353573294"
"PM11301","1.06869042538131"
"PM11303","1.05599889217114"
"PM11981","1.34790415600511"
"PM12061","0.0406762353573294"
"PM12121","0.0406762353573294"
"PM12122","0.0406762353573294"
"PM12211","0.0406762353573294"
"PM12241","0.0406762353573294"
"PM12331","0.0406762353573294"
"PM12342","0.0406762353573294"
"PM12391","0.0406762353573294"
"PM12471","1.01792429254062"
"PM12502","0.0406762353573294"
"PM12571","1.05599889217114"
"PM12572","0.992541226120277"
"PM12622","0.0406762353573294"
"PM12641","0.0406762353573294"
"PM12721","0.0406762353573294"
"PM12781","1.28444648995425"
"PM12851","0.0406762353573294"
"PM12921","1.29713802316442"
"PM12961","0.992541226120277"
"PM12981","1.119456558222"
"PM13011","0.992541226120277"
"PM13014","0.916392026859241"
"PM13041","1.24637189032373"
"PM13044","-1.5711484823346"
"PM13101","0.0406762353573294"
"PM13103","1.10676502501183"
"PM13104","0.0406762353573294"
"PM13181","0.0406762353573294"
"PM13202","1.09407349180166"
"PM13212","1.19560575748304"
"PM13221","1.14483962464235"
"PM13222","1.18291422427287"
"PM20021","0.954466626489759"
"PM20025","1.04330735896097"
"PM20026","0.992541226120277"
"PM20041","1.14483962464235"
"PM20042","0.941775093279586"
"PM20151","0.941775093279586"
"PM20152","1.13214809143218"
"PM20231","0.992541226120277"
"PM20232","1.13214809143218"
"PM20233","1.04330735896097"
"PM20261","1.10676502501183"
"PM20262","1.10676502501183"
"PM20321","1.27175495674407"
"PM20322","0.0406762353573294"
"PM20327","0.599103696604925"
"PM20411","0.0406762353573294"
"PM20412","0.967158159699932"
"PM20441","1.32252108958477"
"PM20442","0.840242827598205"
"PM20471","1.03061582575079"
"PM20472","1.24637189032373"
"PM20473","0.0406762353573294"
"PM20571","1.29713802316442"
"PM20572","1.04330735896097"
"PM20661","1.119456558222"
"PM20662","0.0406762353573294"
"PM20664","1.22098882390338"
"PM20721","1.01792429254062"
"PM20722","0.0406762353573294"
"PM20742","1.22098882390338"
"PM207731","1.06869042538131"
"PM20831","0.0406762353573294"
"PM20832","1.22098882390338"
"PM20834","1.00523275933045"
