"identif","carga.15","intensidad.15","ocupacion.15","velocidad.15","Hora","diaSemana","diaMes","Mes"
"PM10013","0","60","0","80","01","Wednesday","29","11"
"PM10021","0","240","0","0","01","Wednesday","29","11"
"PM10091","0","60","0","81","01","Wednesday","29","11"
"PM10092","0","0","0","47","01","Wednesday","29","11"
"PM10141","0","0","0","91","01","Wednesday","29","11"
"PM10142","0","0","0","76","01","Wednesday","29","11"
"PM10211","0","60","0","0","01","Wednesday","29","11"
"PM10212","0","180","0","89","01","Wednesday","29","11"
"PM10241","0","120","0","79","01","Wednesday","29","11"
"PM10242","0","120","0","78","01","Wednesday","29","11"
"PM10341","0","240","0","85","01","Wednesday","29","11"
"PM10342","0","180","0","84","01","Wednesday","29","11"
"PM10343","0","0","0","87","01","Wednesday","29","11"
"PM10344","0","0","0","89","01","Wednesday","29","11"
"PM10401","0","240","0","83","01","Wednesday","29","11"
"PM10402","0","480","0","90","01","Wednesday","29","11"
"PM10441","0","300","0","85","01","Wednesday","29","11"
"PM10442","0","300","0","0","01","Wednesday","29","11"
"PM10444","0","60","0","48","01","Wednesday","29","11"
"PM10472","0","780","1","77","01","Wednesday","29","11"
"PM10501","0","300","0","86","01","Wednesday","29","11"
"PM10502","0","1080","1","71","01","Wednesday","29","11"
"PM10561","0","360","1","83","01","Wednesday","29","11"
"PM10611","0","480","0","78","01","Wednesday","29","11"
"PM10612","0","360","1","66","01","Wednesday","29","11"
"PM10661","0","540","0","93","01","Wednesday","29","11"
"PM10662","0","600","2","0","01","Wednesday","29","11"
"PM10711","0","660","0","79","01","Wednesday","29","11"
"PM10712","0","720","1","0","01","Wednesday","29","11"
"PM30754","0","960","1","62","01","Wednesday","29","11"
"PM10831","0","660","0","91","01","Wednesday","29","11"
"PM10832","0","840","1","0","01","Wednesday","29","11"
"PM10861","0","600","0","88","01","Wednesday","29","11"
"PM10862","0","540","0","92","01","Wednesday","29","11"
"PM10865","0","240","0","93","01","Wednesday","29","11"
"PM10901","0","360","1","84","01","Wednesday","29","11"
"PM10902","0","480","1","77","01","Wednesday","29","11"
"PM10907","0","60","0","84","01","Wednesday","29","11"
"PM10941","0","420","0","76","01","Wednesday","29","11"
"PM10942","0","0","0","62","01","Wednesday","29","11"
"PM10945","0","360","2","89","01","Wednesday","29","11"
"PM10948","0","0","0","97","01","Wednesday","29","11"
"PM10981","0","840","2","87","01","Wednesday","29","11"
"PM10982","0","180","0","112","01","Wednesday","29","11"
"PM10985","0","0","0","90","01","Wednesday","29","11"
"PM11071","0","840","1","93","01","Wednesday","29","11"
"PM11074","0","60","0","61","01","Wednesday","29","11"
"PM11101","0","360","0","92","01","Wednesday","29","11"
"PM11102","0","120","0","95","01","Wednesday","29","11"
"PM11108","0","480","1","69","01","Wednesday","29","11"
"PM11161","0","240","0","0","01","Wednesday","29","11"
"PM11168","0","360","1","77","01","Wednesday","29","11"
"PM11201","0","360","0","0","01","Wednesday","29","11"
"PM11208","0","420","2","105","01","Wednesday","29","11"
"PM11301","0","180","0","103","01","Wednesday","29","11"
"PM11303","0","120","0","95","01","Wednesday","29","11"
"PM11981","0","120","0","64","01","Wednesday","29","11"
"PM12061","0","120","0","50","01","Wednesday","29","11"
"PM12121","0","360","0","55","01","Wednesday","29","11"
"PM12122","0","60","0","58","01","Wednesday","29","11"
"PM12211","0","120","0","61","01","Wednesday","29","11"
"PM12241","0","300","0","0","01","Wednesday","29","11"
"PM12331","0","120","0","62","01","Wednesday","29","11"
"PM12342","0","180","0","0","01","Wednesday","29","11"
"PM12391","0","240","0","0","01","Wednesday","29","11"
"PM12471","0","60","0","83","01","Wednesday","29","11"
"PM12502","0","120","0","0","01","Wednesday","29","11"
"PM12571","0","0","0","92","01","Wednesday","29","11"
"PM12572","0","60","0","70","01","Wednesday","29","11"
"PM12622","0","0","0","0","01","Wednesday","29","11"
"PM12641","0","60","0","0","01","Wednesday","29","11"
"PM12721","0","60","0","0","01","Wednesday","29","11"
"PM12781","0","120","0","89","01","Wednesday","29","11"
"PM12851","0","60","0","0","01","Wednesday","29","11"
"PM12921","0","60","1","91","01","Wednesday","29","11"
"PM12961","0","60","0","0","01","Wednesday","29","11"
"PM12981","0","60","0","85","01","Wednesday","29","11"
"PM13011","0","60","0","88","01","Wednesday","29","11"
"PM13014","0","0","0","0","01","Wednesday","29","11"
"PM13041","0","60","0","92","01","Wednesday","29","11"
"PM13044","0","0","0","68","01","Wednesday","29","11"
"PM13101","0","0","0","88","01","Wednesday","29","11"
"PM13103","0","240","1","86","01","Wednesday","29","11"
"PM13104","0","0","0","89","01","Wednesday","29","11"
"PM13181","0","120","0","85","01","Wednesday","29","11"
"PM13202","0","540","1","88","01","Wednesday","29","11"
"PM13212","0","0","0","93","01","Wednesday","29","11"
"PM13221","0","0","0","84","01","Wednesday","29","11"
"PM13222","0","0","0","0","01","Wednesday","29","11"
"PM20021","0","120","0","77","01","Wednesday","29","11"
"PM20025","0","0","0","88","01","Wednesday","29","11"
"PM20026","0","300","0","88","01","Wednesday","29","11"
"PM20041","0","480","0","91","01","Wednesday","29","11"
"PM20042","0","0","0","0","01","Wednesday","29","11"
"PM20151","0","420","0","95","01","Wednesday","29","11"
"PM20152","0","120","0","82","01","Wednesday","29","11"
"PM20231","0","300","0","0","01","Wednesday","29","11"
"PM20232","0","240","0","76","01","Wednesday","29","11"
"PM20233","0","240","1","84","01","Wednesday","29","11"
"PM20261","0","180","0","86","01","Wednesday","29","11"
"PM20262","0","420","0","84","01","Wednesday","29","11"
"PM20321","0","120","0","90","01","Wednesday","29","11"
"PM20322","0","240","0","0","01","Wednesday","29","11"
"PM20327","0","0","0","50","01","Wednesday","29","11"
"PM20411","0","300","0","54","01","Wednesday","29","11"
"PM20412","0","540","0","66","01","Wednesday","29","11"
"PM20441","0","240","0","91","01","Wednesday","29","11"
"PM20442","0","420","1","0","01","Wednesday","29","11"
"PM20471","0","120","0","94","01","Wednesday","29","11"
"PM20472","0","240","0","85","01","Wednesday","29","11"
"PM20473","0","0","0","54","01","Wednesday","29","11"
"PM20571","0","60","0","66","01","Wednesday","29","11"
"PM20572","0","300","0","96","01","Wednesday","29","11"
"PM20661","0","0","0","81","01","Wednesday","29","11"
"PM20662","0","180","0","71","01","Wednesday","29","11"
"PM20664","0","180","1","85","01","Wednesday","29","11"
"PM20721","0","60","0","0","01","Wednesday","29","11"
"PM20722","0","480","0","0","01","Wednesday","29","11"
"PM20742","0","540","0","85","01","Wednesday","29","11"
"PM207731","0","180","1","83","01","Wednesday","29","11"
"PM20831","0","60","0","80","01","Wednesday","29","11"
"PM20832","0","360","1","81","01","Wednesday","29","11"
"PM20834","0","0","0","72","01","Wednesday","29","11"
"PM20851","0","180","0","78","01","Wednesday","29","11"
"PM20852","0","540","0","82","01","Wednesday","29","11"
"PM20854","0","240","2","0","01","Wednesday","29","11"
"PM20873","0","180","0","84","01","Wednesday","29","11"
"PM20911","0","240","0","72","01","Wednesday","29","11"
"PM20912","0","480","1","70","01","Wednesday","29","11"
"PM20913","0","120","0","86","01","Wednesday","29","11"
"PM20971","0","0","0","79","01","Wednesday","29","11"
"PM20972","0","0","0","79","01","Wednesday","29","11"
"PM20976","0","60","0","0","01","Wednesday","29","11"
"PM21081","0","240","0","77","01","Wednesday","29","11"
"PM21148","0","120","0","96","01","Wednesday","29","11"
"PM21181","0","300","0","52","01","Wednesday","29","11"
"PM21185","0","60","0","85","01","Wednesday","29","11"
"PM21188","0","120","0","82","01","Wednesday","29","11"
"PM21192","0","60","0","69","01","Wednesday","29","11"
"PM21193","0","300","0","80","01","Wednesday","29","11"
"PM21231","0","180","0","95","01","Wednesday","29","11"
"PM21236","0","0","0","99","01","Wednesday","29","11"
"PM21301","0","180","0","75","01","Wednesday","29","11"
"PM21307","0","180","0","0","01","Wednesday","29","11"
"PM21941","0","240","0","0","01","Wednesday","29","11"
"PM22081","0","120","0","62","01","Wednesday","29","11"
"PM22082","0","240","1","74","01","Wednesday","29","11"
"PM22121","0","120","0","94","01","Wednesday","29","11"
"PM22211","0","60","0","86","01","Wednesday","29","11"
"PM22241","0","0","0","80","01","Wednesday","29","11"
"PM22341","0","120","0","79","01","Wednesday","29","11"
"PM22391","0","120","0","65","01","Wednesday","29","11"
"PM22392","0","60","0","0","01","Wednesday","29","11"
"PM22471","0","240","0","80","01","Wednesday","29","11"
"PM22571","0","300","0","39","01","Wednesday","29","11"
"PM22572","0","300","1","95","01","Wednesday","29","11"
"PM22641","0","360","0","0","01","Wednesday","29","11"
"PM22721","0","120","0","96","01","Wednesday","29","11"
"PM22781","0","120","0","0","01","Wednesday","29","11"
"PM22851","0","120","0","68","01","Wednesday","29","11"
"PM22901","0","0","0","53","01","Wednesday","29","11"
"PM22971","0","0","0","79","01","Wednesday","29","11"
"PM23011","0","120","0","64","01","Wednesday","29","11"
"PM23071","0","180","0","51","01","Wednesday","29","11"
"PM23073","0","240","0","70","01","Wednesday","29","11"
"PM23111","0","240","0","0","01","Wednesday","29","11"
"PM23181","0","120","0","0","01","Wednesday","29","11"
"PM23187","0","480","1","60","01","Wednesday","29","11"
"PM23221","0","240","0","68","01","Wednesday","29","11"
"PM23222","0","0","0","62","01","Wednesday","29","11"
"PM30461","0","480","0","72","01","Wednesday","29","11"
"PM30462","0","120","2","0","01","Wednesday","29","11"
"PM30471","0","120","0","87","01","Wednesday","29","11"
"PM30472","0","0","0","0","01","Wednesday","29","11"
"PM30752","0","360","0","85","01","Wednesday","29","11"
"PM30753","0","0","0","90","01","Wednesday","29","11"
"PM30901","0","240","1","61","01","Wednesday","29","11"
"PM30902","0","120","2","82","01","Wednesday","29","11"
"PM31263","0","120","0","0","01","Wednesday","29","11"
"PM31264","0","60","0","55","01","Wednesday","29","11"
"PM31301","0","120","0","50","01","Wednesday","29","11"
"PM31451","0","600","1","98","01","Wednesday","29","11"
"PM31452","0","-127","0","0","01","Wednesday","29","11"
"PM31453","0","960","0","87","01","Wednesday","29","11"
"PM31801","0","720","1","0","01","Wednesday","29","11"
"PM31851","0","180","0","0","01","Wednesday","29","11"
"PM31852","0","60","0","97","01","Wednesday","29","11"
"PM31881","0","240","0","94","01","Wednesday","29","11"
"PM31882","0","0","0","78","01","Wednesday","29","11"
"PM31891","0","360","1","0","01","Wednesday","29","11"
"PM31892","0","0","0","68","01","Wednesday","29","11"
"PM32051","0","60","0","0","01","Wednesday","29","11"
"PM32351","0","120","0","67","01","Wednesday","29","11"
"PM32352","0","60","0","0","01","Wednesday","29","11"
"PM33031","0","300","2","84","01","Wednesday","29","11"
"PM33032","0","0","0","0","01","Wednesday","29","11"
"PM33151","0","300","0","66","01","Wednesday","29","11"
"PM33152","0","120","0","0","01","Wednesday","29","11"
"PM33201","0","120","0","53","01","Wednesday","29","11"
"PM33202","0","0","0","67","01","Wednesday","29","11"
"PM33221","0","360","1","0","01","Wednesday","29","11"
"PM33222","0","0","0","0","01","Wednesday","29","11"
"PM40442","0","0","0","78","01","Wednesday","29","11"
"PM40461","0","360","0","65","01","Wednesday","29","11"
"PM40751","0","120","0","101","01","Wednesday","29","11"
"PM40752","0","60","0","36","01","Wednesday","29","11"
"PM40753","0","0","0","39","01","Wednesday","29","11"
"PM40754","0","360","0","93","01","Wednesday","29","11"
"PM40755","0","0","0","72","01","Wednesday","29","11"
"PM40901","0","180","0","93","01","Wednesday","29","11"
"PM40902","0","0","0","0","01","Wednesday","29","11"
"PM41261","0","60","0","75","01","Wednesday","29","11"
"PM41262","0","0","0","77","01","Wednesday","29","11"
"PM41301","0","180","0","0","01","Wednesday","29","11"
"PM41302","0","0","0","79","01","Wednesday","29","11"
"PM41351","0","180","1","70","01","Wednesday","29","11"
"PM41451","0","120","0","83","01","Wednesday","29","11"
"PM41452","0","-127","0","82","01","Wednesday","29","11"
"PM41453","0","120","0","70","01","Wednesday","29","11"
"PM41801","0","60","0","86","01","Wednesday","29","11"
"PM41802","0","120","0","83","01","Wednesday","29","11"
"PM41851","0","120","0","75","01","Wednesday","29","11"
"PM41852","0","60","0","0","01","Wednesday","29","11"
"PM41853","0","60","0","0","01","Wednesday","29","11"
"PM41881","0","180","0","0","01","Wednesday","29","11"
"PM41882","0","60","0","105","01","Wednesday","29","11"
"PM41891","0","180","0","0","01","Wednesday","29","11"
"PM41892","0","0","0","90","01","Wednesday","29","11"
"PM42051","0","60","0","57","01","Wednesday","29","11"
"PM42052","0","60","0","57","01","Wednesday","29","11"
"PM42351","0","0","0","83","01","Wednesday","29","11"
"PM42352","0","120","0","80","01","Wednesday","29","11"
"PM42353","0","60","0","0","01","Wednesday","29","11"
"PM43001","0","360","0","72","01","Wednesday","29","11"
