"identif","carga.15","intensidad.15","ocupacion.15","velocidad.15","Hora","diaSemana","diaMes","Mes"
"PM10013","0","0","0","78","02","Wednesday","29","11"
"PM10021","0","180","0","0","02","Wednesday","29","11"
"PM10091","0","120","0","0","02","Wednesday","29","11"
"PM10092","0","0","0","37","02","Wednesday","29","11"
"PM10141","0","180","0","119","02","Wednesday","29","11"
"PM10142","0","120","0","70","02","Wednesday","29","11"
"PM10211","0","120","0","0","02","Wednesday","29","11"
"PM10212","0","60","0","113","02","Wednesday","29","11"
"PM10241","0","120","0","73","02","Wednesday","29","11"
"PM10242","0","60","0","80","02","Wednesday","29","11"
"PM10341","0","180","0","78","02","Wednesday","29","11"
"PM10342","0","60","0","92","02","Wednesday","29","11"
"PM10343","0","60","0","72","02","Wednesday","29","11"
"PM10344","0","60","0","102","02","Wednesday","29","11"
"PM10401","0","120","0","82","02","Wednesday","29","11"
"PM10402","0","60","0","97","02","Wednesday","29","11"
"PM10441","0","120","0","92","02","Wednesday","29","11"
"PM10442","0","120","0","60","02","Wednesday","29","11"
"PM10444","0","0","0","0","02","Wednesday","29","11"
"PM10472","0","180","0","82","02","Wednesday","29","11"
"PM10501","0","180","0","102","02","Wednesday","29","11"
"PM10502","0","300","0","81","02","Wednesday","29","11"
"PM10561","0","120","0","72","02","Wednesday","29","11"
"PM10611","0","180","0","76","02","Wednesday","29","11"
"PM10612","0","120","0","68","02","Wednesday","29","11"
"PM10661","0","300","0","90","02","Wednesday","29","11"
"PM10662","0","300","2","73","02","Wednesday","29","11"
"PM10711","0","360","0","85","02","Wednesday","29","11"
"PM10712","0","360","0","0","02","Wednesday","29","11"
"PM30754","0","420","0","0","02","Wednesday","29","11"
"PM10831","0","360","0","89","02","Wednesday","29","11"
"PM10832","0","600","1","0","02","Wednesday","29","11"
"PM10861","0","300","0","81","02","Wednesday","29","11"
"PM10862","0","360","0","96","02","Wednesday","29","11"
"PM10865","0","180","0","84","02","Wednesday","29","11"
"PM10901","0","300","1","84","02","Wednesday","29","11"
"PM10902","0","360","2","81","02","Wednesday","29","11"
"PM10907","0","120","0","67","02","Wednesday","29","11"
"PM10941","0","420","0","67","02","Wednesday","29","11"
"PM10942","0","120","0","86","02","Wednesday","29","11"
"PM10945","0","180","2","108","02","Wednesday","29","11"
"PM10948","0","0","0","90","02","Wednesday","29","11"
"PM10981","0","600","1","0","02","Wednesday","29","11"
"PM10982","0","0","0","92","02","Wednesday","29","11"
"PM10985","0","0","0","0","02","Wednesday","29","11"
"PM11071","0","420","0","93","02","Wednesday","29","11"
"PM11074","0","0","0","0","02","Wednesday","29","11"
"PM11101","0","300","0","0","02","Wednesday","29","11"
"PM11102","0","0","0","96","02","Wednesday","29","11"
"PM11108","0","180","1","0","02","Wednesday","29","11"
"PM11161","0","480","0","0","02","Wednesday","29","11"
"PM11168","0","120","0","0","02","Wednesday","29","11"
"PM11201","0","420","0","0","02","Wednesday","29","11"
"PM11208","0","180","1","90","02","Wednesday","29","11"
"PM11301","0","120","0","89","02","Wednesday","29","11"
"PM11303","0","60","0","97","02","Wednesday","29","11"
"PM11981","0","60","0","66","02","Wednesday","29","11"
"PM12061","0","120","0","68","02","Wednesday","29","11"
"PM12121","0","240","0","84","02","Wednesday","29","11"
"PM12122","0","0","0","77","02","Wednesday","29","11"
"PM12211","0","120","0","43","02","Wednesday","29","11"
"PM12241","0","0","0","0","02","Wednesday","29","11"
"PM12331","0","60","0","53","02","Wednesday","29","11"
"PM12342","0","0","0","0","02","Wednesday","29","11"
"PM12391","0","0","0","63","02","Wednesday","29","11"
"PM12471","0","120","0","87","02","Wednesday","29","11"
"PM12502","0","0","0","0","02","Wednesday","29","11"
"PM12571","0","0","0","0","02","Wednesday","29","11"
"PM12572","0","0","0","66","02","Wednesday","29","11"
"PM12622","0","0","0","0","02","Wednesday","29","11"
"PM12641","0","60","0","0","02","Wednesday","29","11"
"PM12721","0","60","0","0","02","Wednesday","29","11"
"PM12781","0","60","0","99","02","Wednesday","29","11"
"PM12851","0","60","0","0","02","Wednesday","29","11"
"PM12921","0","120","29","115","02","Wednesday","29","11"
"PM12961","0","60","0","0","02","Wednesday","29","11"
"PM12981","0","60","0","100","02","Wednesday","29","11"
"PM13011","0","60","0","88","02","Wednesday","29","11"
"PM13014","0","0","0","0","02","Wednesday","29","11"
"PM13041","0","120","1","99","02","Wednesday","29","11"
"PM13044","0","0","0","0","02","Wednesday","29","11"
"PM13101","0","120","0","0","02","Wednesday","29","11"
