"identif","carga.15","intensidad.15","ocupacion.15","velocidad.15","Hora","diaSemana","diaMes","Mes"
"PM10013","0","1440","6",NA,"23","Tuesday","28","11"
"PM10021","0","1680","4",NA,"23","Tuesday","28","11"
"PM10091","0","2160","4",NA,"23","Tuesday","28","11"
"PM10092","0","60","0",NA,"23","Tuesday","28","11"
"PM10141","0","1680","3",NA,"23","Tuesday","28","11"
"PM10142","0","480","1",NA,"23","Tuesday","28","11"
"PM10211","0","1740","3",NA,"23","Tuesday","28","11"
"PM10212","0","960","2",NA,"23","Tuesday","28","11"
"PM10241","0","1680","3",NA,"23","Tuesday","28","11"
"PM10242","0","1320","1",NA,"23","Tuesday","28","11"
"PM10341","0","1500","3",NA,"23","Tuesday","28","11"
"PM10342","0","1440","3",NA,"23","Tuesday","28","11"
"PM10343","0","420","3",NA,"23","Tuesday","28","11"
"PM10344","0","420","3",NA,"23","Tuesday","28","11"
"PM10401","0","1440","2",NA,"23","Tuesday","28","11"
"PM10402","0","1740","2",NA,"23","Tuesday","28","11"
"PM10441","0","1560","3",NA,"23","Tuesday","28","11"
"PM10442","0","1200","4",NA,"23","Tuesday","28","11"
"PM10444","0","120","0",NA,"23","Tuesday","28","11"
"PM10472","0","2040","3",NA,"23","Tuesday","28","11"
"PM10501","0","1800","4",NA,"23","Tuesday","28","11"
"PM10502","0","2400","3",NA,"23","Tuesday","28","11"
"PM10561","0","1260","5",NA,"23","Tuesday","28","11"
"PM10611","0","1920","3",NA,"23","Tuesday","28","11"
"PM10612","0","1140","3",NA,"23","Tuesday","28","11"
"PM10661","0","2160","6",NA,"23","Tuesday","28","11"
"PM10662","0","1140","4",NA,"23","Tuesday","28","11"
"PM10711","0","2820","5",NA,"23","Tuesday","28","11"
"PM10712","0","1260","2",NA,"23","Tuesday","28","11"
"PM30754","0","1440","2",NA,"23","Tuesday","28","11"
"PM10831","0","2100","2",NA,"23","Tuesday","28","11"
"PM10832","0","2520","4",NA,"23","Tuesday","28","11"
"PM10861","0","1680","2",NA,"23","Tuesday","28","11"
"PM10862","0","1920","4","81","23","Tuesday","28","11"
"PM10865","0","1080","4","79","23","Tuesday","28","11"
"PM10901","0","1200","4","62","23","Tuesday","28","11"
