"identif","carga.15","intensidad.15","ocupacion.15","velocidad.15","Hora","diaSemana","diaMes","Mes"
"PM20971","0","1560","3","83","23","Tuesday","28","11"
"PM20972","0","660","2","95","23","Tuesday","28","11"
"PM20976","0","960","8","92","23","Tuesday","28","11"
"PM21081","0","2820","8","91","23","Tuesday","28","11"
"PM21148","0","180","0","102","23","Tuesday","28","11"
"PM21181","0","2040","4","55","23","Tuesday","28","11"
"PM21185","0","360","2","0","23","Tuesday","28","11"
"PM21188","0","360","0","79","23","Tuesday","28","11"
"PM21192","0","660","2","68","23","Tuesday","28","11"
"PM21193","0","1080","2","76","23","Tuesday","28","11"
"PM21231","0","780","2","73","23","Tuesday","28","11"
"PM21236","0","240","2",NA,"23","Tuesday","28","11"
"PM21301","0","840","1","72","23","Tuesday","28","11"
"PM21307","0","1020","3","67","23","Tuesday","28","11"
"PM21941","0","1680","4","61","23","Tuesday","28","11"
"PM22081","0","540","1","61","23","Tuesday","28","11"
"PM22082","0","360","2","72","23","Tuesday","28","11"
"PM22121","0","360","0","84","23","Tuesday","28","11"
"PM22211","0","600","1","87","23","Tuesday","28","11"
"PM22241","0","540","0","85","23","Tuesday","28","11"
"PM22341","0","840","1","78","23","Tuesday","28","11"
"PM22391","0","480","1","62","23","Tuesday","28","11"
"PM22392","0","240","4","66","23","Tuesday","28","11"
"PM22471","0","1200","0","87","23","Tuesday","28","11"
"PM22571","0","1080","3","41","23","Tuesday","28","11"
"PM22572","0","480","3","73","23","Tuesday","28","11"
"PM22641","0","1020","2","53","23","Tuesday","28","11"
"PM22721","0","180","0","80","23","Tuesday","28","11"
"PM22781",NA,NA,NA,"0","23","Tuesday","28","11"
"PM22851","0","900","4","69","23","Tuesday","28","11"
"PM22901","0","360","1","51","23","Tuesday","28","11"
"PM22971","0","1140","3","82","23","Tuesday","28","11"
"PM23011","0","900","2","79","23","Tuesday","28","11"
"PM23071","0","720","2","58","23","Tuesday","28","11"
"PM23073","0","1140","4","64","23","Tuesday","28","11"
"PM23111","0","1020","1","0","23","Tuesday","28","11"
"PM23181","0","900","3","0","23","Tuesday","28","11"
"PM23187","0","1380","3","63","23","Tuesday","28","11"
"PM23221","0","660","3","84","23","Tuesday","28","11"
"PM23222","0","60","0","57","23","Tuesday","28","11"
"PM30461","0","1440","1","90","23","Tuesday","28","11"
"PM30462","0","600","8","67","23","Tuesday","28","11"
"PM30471","0","600","2","84","23","Tuesday","28","11"
"PM30472","0","480","6","74","23","Tuesday","28","11"
"PM30752","0","1020","2","73","23","Tuesday","28","11"
"PM30753","0","0","0","95","23","Tuesday","28","11"
"PM30901","0","300","1","59","23","Tuesday","28","11"
"PM30902","0","120","2","84","23","Tuesday","28","11"
"PM31263","0","360","1","0","23","Tuesday","28","11"
"PM31264","0","240","1","50","23","Tuesday","28","11"
"PM31301","0","1020","3","49","23","Tuesday","28","11"
"PM31451","0","2520","6","102","23","Tuesday","28","11"
"PM31452","0","-127","0","84","23","Tuesday","28","11"
"PM31453","0","1620","0","91","23","Tuesday","28","11"
"PM31801","0","1560","3","72","23","Tuesday","28","11"
"PM31851","0","1260","1","88","23","Tuesday","28","11"
"PM31852","0","360","3","87","23","Tuesday","28","11"
"PM31881","0","720","2","88","23","Tuesday","28","11"
"PM31882","0","360","6","76","23","Tuesday","28","11"
"PM31891","0","540","1","0","23","Tuesday","28","11"
"PM31892","0","240","3","68","23","Tuesday","28","11"
"PM32051","0","780","2","83","23","Tuesday","28","11"
"PM32351","0","540","1","84","23","Tuesday","28","11"
"PM32352","0","180","1","56","23","Tuesday","28","11"
"PM33031","0","660","5","74","23","Tuesday","28","11"
"PM33032","0","0","0","63","23","Tuesday","28","11"
"PM33151","0","1020","6","69","23","Tuesday","28","11"
"PM33152","0","960","6","54","23","Tuesday","28","11"
"PM33201","0","1200","1","46","23","Tuesday","28","11"
"PM33202","0","60","0","45","23","Tuesday","28","11"
"PM33221","0","480","1","0","23","Tuesday","28","11"
"PM33222","0","120","0","0","23","Tuesday","28","11"
"PM40442","0","180","0","70","23","Tuesday","28","11"
"PM40461","0","2100","3","53","23","Tuesday","28","11"
"PM40751","0","360","1","79","23","Tuesday","28","11"
"PM40752","0","180","1","0","23","Tuesday","28","11"
"PM40753","0","60","0","44","23","Tuesday","28","11"
"PM40754","0","840","2","87","23","Tuesday","28","11"
"PM40755","0","120","0","65","23","Tuesday","28","11"
"PM40901","0","480","1","83","23","Tuesday","28","11"
"PM40902","0","120","2","60","23","Tuesday","28","11"
"PM41261","0","240","1","79","23","Tuesday","28","11"
"PM41262","0","240","0","67","23","Tuesday","28","11"
"PM41301","0","180","0","97","23","Tuesday","28","11"
"PM41302","0","120","2","93","23","Tuesday","28","11"
"PM41351","0","360","3","88","23","Tuesday","28","11"
"PM41451","0","840","3","89","23","Tuesday","28","11"
"PM41452","0","-127","0","91","23","Tuesday","28","11"
"PM41453","0","900","0","61","23","Tuesday","28","11"
"PM41801","0","840","2","96","23","Tuesday","28","11"
"PM41802","0","480","2","73","23","Tuesday","28","11"
"PM41851","0","720","1","87","23","Tuesday","28","11"
"PM41852","0","0","0","77","23","Tuesday","28","11"
"PM41853","0","120","0","39","23","Tuesday","28","11"
"PM41881","0","660","2","54","23","Tuesday","28","11"
"PM41882","0","120","1","94","23","Tuesday","28","11"
"PM41891","0","840","2","109","23","Tuesday","28","11"
"PM41892","0","240","2","94","23","Tuesday","28","11"
"PM42051","0","120","0","71","23","Tuesday","28","11"
"PM42052","0","180","1","57","23","Tuesday","28","11"
"PM42351","0","360","0","81","23","Tuesday","28","11"
"PM42352","0","120","0","69","23","Tuesday","28","11"
"PM42353","0","240","0","0","23","Tuesday","28","11"
"PM43001","0","960","1","81","23","Tuesday","28","11"
"PM43011","0","660","0","69","23","Tuesday","28","11"
"PM43012","0","240","1","86","23","Tuesday","28","11"
"PM43021","0","600","1","85","23","Tuesday","28","11"
"PM43022","0","60","0","77","23","Tuesday","28","11"
"PM43031","0","840","3","78","23","Tuesday","28","11"
"PM43032","0","360","5","70","23","Tuesday","28","11"
"PM43151","0","480","6","89","23","Tuesday","28","11"
"PM43152","0","60","0","48","23","Tuesday","28","11"
"PM43201","0","780","1","45","23","Tuesday","28","11"
"PM43202","0","360","1","50","23","Tuesday","28","11"
"PM43221","0","1080","2","85","23","Tuesday","28","11"
"PM43222","0","360","2","103","23","Tuesday","28","11"
"PM43223","0","120","1","81","23","Tuesday","28","11"
"PM20667","0","360","1","81","23","Tuesday","28","11"
"PM20942","0","1200","4",NA,"23","Tuesday","28","11"
"PM22502","0","300","0","44","23","Tuesday","28","11"
"PM40462","0","480","7","61","23","Tuesday","28","11"
"PM40463","0","480","5","52","23","Tuesday","28","11"
"PM41861","0","720","1",NA,"23","Tuesday","28","11"
"PM41454","0","660","2",NA,"23","Tuesday","28","11"
"03FL08PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"03FL08PM02",NA,NA,NA,NA,"23","Tuesday","28","11"
"03FL20PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"03FL56PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"03FT08PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"03FT52PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"04FL12PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"04FL92PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"04FT14PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"04FT74PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"04TL40PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"04TL40PM02",NA,NA,NA,NA,"23","Tuesday","28","11"
"04TL40PM03",NA,NA,NA,NA,"23","Tuesday","28","11"
"04TL40PM04",NA,NA,NA,NA,"23","Tuesday","28","11"
"05FT10PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"05FT37PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"05FT66PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"05TL00PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"05TL00PM02",NA,NA,NA,NA,"23","Tuesday","28","11"
"05TL00PM03",NA,NA,NA,NA,"23","Tuesday","28","11"
"08RE14PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"08RE66PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"08RL21PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"08RR02PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"08RR18PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"09NC51PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"09XC09PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"09XC37PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"10NC18PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"10NC76PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"10XC18PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"10XC82PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"11NC43PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"11RE20PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"11RE59PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"11RE59PM02",NA,NA,NA,NA,"23","Tuesday","28","11"
"11XC46PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"12NC07PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"12NC63PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"12XC06PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"12XC63PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"13NC25PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"13NC95PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"13NL60PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"13XC26PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"13XC97PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"13XL49PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"14NC58PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"14NC96PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"14NL24PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"14NL78PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"14RA02PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"14RA15PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"14RC10PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"14RE35PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"14RH25PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"14RL11PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"14RL30PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"14RM32PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"14RN01PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"14RN27PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"14RR28PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"14VE04PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"14XC71PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"14XL36PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"14XL89PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"15NC71PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"15NL09PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"15NL71PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"15RA15PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"15RC05PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"15RE04PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"15RH53PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"15RM08PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"15RM58PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"15RN03PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"15RR22PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"15RR41PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"15RR60PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"15RT07PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"15RU11PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"15RV01PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"15RV50PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"15XC54PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"15XL49PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"16NC07PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"16NC75PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"16RC01PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"16RE18PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"16XC14PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"16XC70PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"17NC04PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"17NC65PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"17NC80PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"17RA10PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"17RC01PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"17XC08PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"17XC49PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"18NC20PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"18NC52PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"18NC52PM02",NA,NA,NA,NA,"23","Tuesday","28","11"
"18NC80PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"18RA28PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"18RA66PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"18RC06PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"18RL09PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"18RL29PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"18RM17PM01",NA,NA,NA,NA,"23","Tuesday","28","11"
"18RN69PM01",NA,NA,NA,"80","23","Tuesday","28","11"
"18RT11PM01",NA,NA,NA,"86","23","Tuesday","28","11"
"18RU04PM01",NA,NA,NA,"60","23","Tuesday","28","11"
"18RV21PM01",NA,NA,NA,"91","23","Tuesday","28","11"
"18XC11PM01",NA,NA,NA,"100","23","Tuesday","28","11"
"18XC46PM01",NA,NA,NA,"84","23","Tuesday","28","11"
"18XC82PM01",NA,NA,NA,"105","23","Tuesday","28","11"
"19XC40PM01",NA,NA,NA,"98","23","Tuesday","28","11"
"19XC80PM01",NA,NA,NA,"88","23","Tuesday","28","11"
"90EL00PM01",NA,NA,NA,"87","23","Tuesday","28","11"
"90EL16PM01",NA,NA,NA,"94","23","Tuesday","28","11"
"90EL38PM01",NA,NA,NA,"89","23","Tuesday","28","11"
"90EL69PM01",NA,NA,NA,"0","23","Tuesday","28","11"
"90ET09PM01",NA,NA,NA,"0","23","Tuesday","28","11"
"90ET43PM01",NA,NA,NA,"0","23","Tuesday","28","11"
"90ET58PM01",NA,NA,NA,"0","23","Tuesday","28","11"
"90ET93PM01",NA,NA,NA,"84","23","Tuesday","28","11"
