"identif","carga.15","intensidad.15","ocupacion.15","velocidad.15","Hora","diaSemana","diaMes","Mes"
"PM11074","0","1260","11","70","21","Tuesday","28","11"
"PM11101","0","4020","15","85","21","Tuesday","28","11"
"PM11102","0","720","6","83","21","Tuesday","28","11"
"PM11108","0","2460","8","69","21","Tuesday","28","11"
"PM11161","0","4440","11","0","21","Tuesday","28","11"
"PM11168","0","2400","8","0","21","Tuesday","28","11"
"PM11201","0","4380","7","71","21","Tuesday","28","11"
"PM11208","0","1980","7","88","21","Tuesday","28","11"
"PM11301","0","2700","10","85","21","Tuesday","28","11"
"PM11303","0","1080","3","79","21","Tuesday","28","11"
"PM11981","0","2700","10","67","21","Tuesday","28","11"
"PM12061","0","3060","8","53","21","Tuesday","28","11"
"PM12121","0","2040","4","49","21","Tuesday","28","11"
"PM12122","0","180","1","16","21","Tuesday","28","11"
"PM12211","0","2760","5","-127","21","Tuesday","28","11"
"PM12241","0","2220","5","56","21","Tuesday","28","11"
"PM12331","0","1620","3","10","21","Tuesday","28","11"
"PM12342","0","1380","5","87","21","Tuesday","28","11"
"PM12391","0","2700","6","12","21","Tuesday","28","11"
"PM12471","0","2400","3","44","21","Tuesday","28","11"
"PM12502","0","1440","3","74","21","Tuesday","28","11"
"PM12571","0","1020","0","52","21","Tuesday","28","11"
"PM12572","0","840","0","70","21","Tuesday","28","11"
"PM12622","0","660","9","59","21","Tuesday","28","11"
"PM12641","0","1140","4","0","21","Tuesday","28","11"
"PM12721","0","1440","2","0","21","Tuesday","28","11"
"PM12781","0","1440","5","87","21","Tuesday","28","11"
"PM12851","0","1440","6","80","21","Tuesday","28","11"
"PM12921","0","780","27","87","21","Tuesday","28","11"
"PM12961","0","1560","5","69","21","Tuesday","28","11"
"PM12981","0","900","61","74","21","Tuesday","28","11"
"PM13011","0","0","67","74","21","Tuesday","28","11"
"PM13014","0","240","2","72","21","Tuesday","28","11"
"PM13041","0","120","46","82","21","Tuesday","28","11"
"PM13044","0","60","1","76","21","Tuesday","28","11"
"PM13101","0","540","45","85","21","Tuesday","28","11"
"PM13103","0","1560","10","80","21","Tuesday","28","11"
"PM13104","0","180","1","77","21","Tuesday","28","11"
"PM13181","0","1380","8","87","21","Tuesday","28","11"
"PM13202","0","4500","13","81","21","Tuesday","28","11"
"PM13212","0","1620","8","81","21","Tuesday","28","11"
"PM13221","0","600","0","81","21","Tuesday","28","11"
"PM13222","0","840","0","78","21","Tuesday","28","11"
"PM20021","0","2580","4","83","21","Tuesday","28","11"
"PM20025","0","720","5","75","21","Tuesday","28","11"
"PM20026","0","2280","7","82","21","Tuesday","28","11"
"PM20041","0","3720","10","80","21","Tuesday","28","11"
"PM20042","0","960","4","67","21","Tuesday","28","11"
"PM20151","0","3660","6","76","21","Tuesday","28","11"
"PM20152","0","480","4","67","21","Tuesday","28","11"
"PM20231","0","2940","7","79","21","Tuesday","28","11"
"PM20232","0","2100","5","64","21","Tuesday","28","11"
"PM20233","0","1080","8","68","21","Tuesday","28","11"
"PM20261","0","3120","7","78","21","Tuesday","28","11"
"PM20262","0","3540","6","70","21","Tuesday","28","11"
"PM20321","0","2340","5","68","21","Tuesday","28","11"
"PM20322","0","2880","6","58","21","Tuesday","28","11"
"PM20327","0","660","2","55","21","Tuesday","28","11"
"PM20411","0","3780","7","52","21","Tuesday","28","11"
"PM20412","0","2820","7","79","21","Tuesday","28","11"
"PM20441","0","3780","6","71","21","Tuesday","28","11"
"PM20442","0","1980","7","75","21","Tuesday","28","11"
"PM20471","0","1740","4","83","21","Tuesday","28","11"
"PM20472","0","840","3","71","21","Tuesday","28","11"
"PM20473","0","1200","9","69","21","Tuesday","28","11"
"PM20571","0","2820","7","67","21","Tuesday","28","11"
"PM20572","0","4020","8","81","21","Tuesday","28","11"
"PM20661","0","3120","7","71","21","Tuesday","28","11"
"PM20662","0","3120","15","68","21","Tuesday","28","11"
"PM20664","0","1200","10","59","21","Tuesday","28","11"
"PM20721","0","3960","8","80","21","Tuesday","28","11"
"PM20722","0","3720","10","55","21","Tuesday","28","11"
"PM20742","0","2880","9","60","21","Tuesday","28","11"
"PM207731","0","1500","7","82","21","Tuesday","28","11"
"PM20831","0","2460","5","68","21","Tuesday","28","11"
"PM20832","0","2160","8","80","21","Tuesday","28","11"
"PM20834","0","540","5","71","21","Tuesday","28","11"
"PM20851","0","2880","5","73","21","Tuesday","28","11"
"PM20852","0","4860","9","69","21","Tuesday","28","11"
"PM20854","0","360","2","68","21","Tuesday","28","11"
"PM20873","0","780","3","76","21","Tuesday","28","11"
"PM20911","0","2940","7","74","21","Tuesday","28","11"
"PM20912","0","2280","9","35","21","Tuesday","28","11"
"PM20913","0","720","3","19","21","Tuesday","28","11"
"PM20971","0","2940","6","83","21","Tuesday","28","11"
"PM20972","0","420","2","83","21","Tuesday","28","11"
"PM20976","0","2220","24","76","21","Tuesday","28","11"
"PM21081","0","5040","17","77","21","Tuesday","28","11"
"PM21148","0","660","2","83","21","Tuesday","28","11"
"PM21181","0","3780","10","62","21","Tuesday","28","11"
"PM21185","0","1260","11","0","21","Tuesday","28","11"
"PM21188","0","780","1","75","21","Tuesday","28","11"
"PM21192","0","1200","4","64","21","Tuesday","28","11"
"PM21193","0","1860","4","75","21","Tuesday","28","11"
"PM21231","0","2040","8","79","21","Tuesday","28","11"
"PM21236","0","540","5","83","21","Tuesday","28","11"
"PM21301","0","2280","5","75","21","Tuesday","28","11"
"PM21307","0","900","3","47","21","Tuesday","28","11"
"PM21941","0","3540","18","54","21","Tuesday","28","11"
"PM22081","0","1800","44","38","21","Tuesday","28","11"
"PM22082","0","300","37","72","21","Tuesday","28","11"
"PM22121","0","2220","4","85","21","Tuesday","28","11"
"PM22211","0","2280","5","78","21","Tuesday","28","11"
"PM22241","0","2100","5","77","21","Tuesday","28","11"
"PM22341","0","1620","3","63","21","Tuesday","28","11"
"PM22391","0","1680","3","0","21","Tuesday","28","11"
"PM22392","0","1020","10","0","21","Tuesday","28","11"
"PM22471","0","2640","0","77","21","Tuesday","28","11"
"PM22571","0","1800","5","40","21","Tuesday","28","11"
"PM22572","0","1080","7","69","21","Tuesday","28","11"
"PM22641","0","1560","5","54","21","Tuesday","28","11"
"PM22721","0","2040","3","76","21","Tuesday","28","11"
"PM22781","0","2400","6","93","21","Tuesday","28","11"
"PM22851","0","1140","6","73","21","Tuesday","28","11"
"PM22901","0","1320","7","43","21","Tuesday","28","11"
"PM22971","0","1260","3","81","21","Tuesday","28","11"
"PM23011","0","2040","10","68","21","Tuesday","28","11"
"PM23071","0","2100","8","50","21","Tuesday","28","11"
"PM23073","0","1980","8","60","21","Tuesday","28","11"
"PM23111","0","3840","5","0","21","Tuesday","28","11"
"PM23181","0","1500","5","0","21","Tuesday","28","11"
"PM23187","0","3180","10","57","21","Tuesday","28","11"
"PM23221","0","1320","0","80","21","Tuesday","28","11"
"PM23222","0","720","0","49","21","Tuesday","28","11"
"PM30461","0","3960","6","73","21","Tuesday","28","11"
"PM30462","0","1020","16","63","21","Tuesday","28","11"
"PM30471","0","1740","6","82","21","Tuesday","28","11"
"PM30472","0","720","8","81","21","Tuesday","28","11"
"PM30752","0","2520","6","65","21","Tuesday","28","11"
"PM30753","0","300","1","82","21","Tuesday","28","11"
"PM30901","0","1620","7","60","21","Tuesday","28","11"
"PM30902","0","600","15","84","21","Tuesday","28","11"
"PM31263","0","1500","5","69","21","Tuesday","28","11"
"PM31264","0","180","1","48","21","Tuesday","28","11"
"PM31301","0","2160","14","49","21","Tuesday","28","11"
"PM31451","0","2340","7","96","21","Tuesday","28","11"
"PM31452","0","-127","0","80","21","Tuesday","28","11"
"PM31453","0","3780","0","0","21","Tuesday","28","11"
"PM31801","0","3420","9","0","21","Tuesday","28","11"
"PM31851","0","2160","3","74","21","Tuesday","28","11"
"PM31852","0","480","5","70","21","Tuesday","28","11"
"PM31881","0","1980","8","94","21","Tuesday","28","11"
"PM31882","0","360","4","68","21","Tuesday","28","11"
"PM31891","0","2820","9","60","21","Tuesday","28","11"
"PM31892","0","120","0","64","21","Tuesday","28","11"
"PM32051","0","1440","5","68","21","Tuesday","28","11"
"PM32351","0","1560","4","68","21","Tuesday","28","11"
"PM32352","0","180","1","85","21","Tuesday","28","11"
"PM33031","0","2160","14","80","21","Tuesday","28","11"
"PM33032","0","240","5","80","21","Tuesday","28","11"
"PM33151","0","2160","15","63","21","Tuesday","28","11"
"PM33152","0","1140","8","46","21","Tuesday","28","11"
"PM33201","0","2940","4","48","21","Tuesday","28","11"
"PM33202","0","60","0","43","21","Tuesday","28","11"
"PM33221","0","1740","0","0","21","Tuesday","28","11"
"PM33222","0","180","0","0","21","Tuesday","28","11"
"PM40442","0","900","3","62","21","Tuesday","28","11"
"PM40461","0","3540","8","53","21","Tuesday","28","11"
"PM40751","0","1080","2","79","21","Tuesday","28","11"
"PM40752","0","540","6","31","21","Tuesday","28","11"
"PM40753","0","240","3","35","21","Tuesday","28","11"
"PM40754","0","1680","4","77","21","Tuesday","28","11"
"PM40755","0","420","5","57","21","Tuesday","28","11"
"PM40901","0","1140","6","80","21","Tuesday","28","11"
"PM40902","0","120","2","68","21","Tuesday","28","11"
"PM41261","0","660","2","71","21","Tuesday","28","11"
"PM41262","0","120","0","15","21","Tuesday","28","11"
"PM41301","0","1440","4","89","21","Tuesday","28","11"
"PM41302","0","900","12","66","21","Tuesday","28","11"
"PM41351","0","1500","22","71","21","Tuesday","28","11"
"PM41451","0","2220","10","60","21","Tuesday","28","11"
"PM41452","0","-127","0","69","21","Tuesday","28","11"
"PM41453","0","2280","0","53","21","Tuesday","28","11"
"PM41801","0","2100","6","85","21","Tuesday","28","11"
"PM41802","0","480","2","74","21","Tuesday","28","11"
"PM41851","0","1740","4","77","21","Tuesday","28","11"
"PM41852","0","480","9","73","21","Tuesday","28","11"
"PM41853","0","240","3","48","21","Tuesday","28","11"
"PM41881","0","2400","9","53","21","Tuesday","28","11"
"PM41882","0","240","4","89","21","Tuesday","28","11"
"PM41891","0","1980","7","126","21","Tuesday","28","11"
"PM41892","0","480","3","0","21","Tuesday","28","11"
"PM42051","0","1080","4","0","21","Tuesday","28","11"
"PM42052","0","300","55","0","21","Tuesday","28","11"
"PM42351","0","2400","4","64","21","Tuesday","28","11"
"PM42352","0","360","3","59","21","Tuesday","28","11"
"PM42353","0","660","2","72","21","Tuesday","28","11"
"PM43001","0","2580","9","17","21","Tuesday","28","11"
"PM43011","0","2040","4","56","21","Tuesday","28","11"
"PM43012","0","720","4","75","21","Tuesday","28","11"
"PM43021","0","1320","4","78","21","Tuesday","28","11"
"PM43022","0","840","5","63","21","Tuesday","28","11"
"PM43031","0","960","4","69","21","Tuesday","28","11"
"PM43032","0","540","7","67","21","Tuesday","28","11"
"PM43151","0","1020","8","80","21","Tuesday","28","11"
"PM43152","0","420","4","50","21","Tuesday","28","11"
"PM43201","0","2100","3","48","21","Tuesday","28","11"
"PM43202","0","180","0","40","21","Tuesday","28","11"
"PM43221","0","2160","0","81","21","Tuesday","28","11"
"PM43222","0","480","0","92","21","Tuesday","28","11"
"PM43223","0","600","0","82","21","Tuesday","28","11"
"PM20667","0","660","2","74","21","Tuesday","28","11"
"PM20942","0","2220","9",NA,"21","Tuesday","28","11"
"PM22502","0","1320","3","49","21","Tuesday","28","11"
"PM40462","0","840","11","57","21","Tuesday","28","11"
"PM40463","0","840","10","53","21","Tuesday","28","11"
"PM41861","0","2580","8",NA,"21","Tuesday","28","11"
"PM41454","0","660","1",NA,"21","Tuesday","28","11"
"03FL08PM01",NA,NA,NA,NA,"21","Tuesday","28","11"
"03FL08PM02",NA,NA,NA,NA,"21","Tuesday","28","11"
"03FL20PM01",NA,NA,NA,NA,"21","Tuesday","28","11"
"03FL56PM01",NA,NA,NA,NA,"21","Tuesday","28","11"
"03FT08PM01",NA,NA,NA,NA,"21","Tuesday","28","11"
"03FT52PM01",NA,NA,NA,NA,"21","Tuesday","28","11"
"04FL12PM01",NA,NA,NA,NA,"21","Tuesday","28","11"
"04FL92PM01",NA,NA,NA,NA,"21","Tuesday","28","11"
"04FT14PM01",NA,NA,NA,NA,"21","Tuesday","28","11"
"04FT74PM01",NA,NA,NA,NA,"21","Tuesday","28","11"
"04TL40PM01",NA,NA,NA,NA,"21","Tuesday","28","11"
"04TL40PM02",NA,NA,NA,NA,"21","Tuesday","28","11"
"04TL40PM03",NA,NA,NA,NA,"21","Tuesday","28","11"
"04TL40PM04",NA,NA,NA,NA,"21","Tuesday","28","11"
"05FT10PM01",NA,NA,NA,NA,"21","Tuesday","28","11"
"05FT37PM01",NA,NA,NA,NA,"21","Tuesday","28","11"
"05FT66PM01",NA,NA,NA,NA,"21","Tuesday","28","11"
"05TL00PM01",NA,NA,NA,NA,"21","Tuesday","28","11"
"05TL00PM02",NA,NA,NA,NA,"21","Tuesday","28","11"
"05TL00PM03",NA,NA,NA,NA,"21","Tuesday","28","11"
"08RE14PM01",NA,NA,NA,NA,"21","Tuesday","28","11"
"08RE66PM01",NA,NA,NA,NA,"21","Tuesday","28","11"
"08RL21PM01",NA,NA,NA,NA,"21","Tuesday","28","11"
"08RR02PM01",NA,NA,NA,NA,"21","Tuesday","28","11"
"08RR18PM01",NA,NA,NA,NA,"21","Tuesday","28","11"
"09NC51PM01",NA,NA,NA,NA,"21","Tuesday","28","11"
"09XC09PM01",NA,NA,NA,NA,"21","Tuesday","28","11"
"09XC37PM01",NA,NA,NA,NA,"21","Tuesday","28","11"
"10NC18PM01",NA,NA,NA,NA,"21","Tuesday","28","11"
"10NC76PM01",NA,NA,NA,NA,"21","Tuesday","28","11"
"10XC18PM01",NA,NA,NA,NA,"21","Tuesday","28","11"
"10XC82PM01",NA,NA,NA,NA,"21","Tuesday","28","11"
"11NC43PM01",NA,NA,NA,NA,"21","Tuesday","28","11"
"11RE20PM01",NA,NA,NA,NA,"21","Tuesday","28","11"
"11RE59PM01",NA,NA,NA,NA,"21","Tuesday","28","11"
"11RE59PM02",NA,NA,NA,NA,"21","Tuesday","28","11"
"11XC46PM01",NA,NA,NA,NA,"21","Tuesday","28","11"
"12NC07PM01",NA,NA,NA,NA,"21","Tuesday","28","11"
"12NC63PM01",NA,NA,NA,NA,"21","Tuesday","28","11"
"12XC06PM01",NA,NA,NA,NA,"21","Tuesday","28","11"
"12XC63PM01",NA,NA,NA,NA,"21","Tuesday","28","11"
"13NC25PM01",NA,NA,NA,NA,"21","Tuesday","28","11"
"13NC95PM01",NA,NA,NA,NA,"21","Tuesday","28","11"
"13NL60PM01",NA,NA,NA,NA,"21","Tuesday","28","11"
"13XC26PM01",NA,NA,NA,NA,"21","Tuesday","28","11"
"13XC97PM01",NA,NA,NA,NA,"21","Tuesday","28","11"
"13XL49PM01",NA,NA,NA,NA,"21","Tuesday","28","11"
"14NC58PM01",NA,NA,NA,NA,"21","Tuesday","28","11"
"14NC96PM01",NA,NA,NA,NA,"21","Tuesday","28","11"
"14NL24PM01",NA,NA,NA,NA,"21","Tuesday","28","11"
"14NL78PM01",NA,NA,NA,NA,"21","Tuesday","28","11"
"14RA02PM01",NA,NA,NA,NA,"21","Tuesday","28","11"
"14RA15PM01",NA,NA,NA,NA,"21","Tuesday","28","11"
"14RC10PM01",NA,NA,NA,NA,"21","Tuesday","28","11"
"14RE35PM01",NA,NA,NA,NA,"21","Tuesday","28","11"
"14RH25PM01",NA,NA,NA,NA,"21","Tuesday","28","11"
"14RL11PM01",NA,NA,NA,NA,"21","Tuesday","28","11"
"14RL30PM01",NA,NA,NA,NA,"21","Tuesday","28","11"
"14RM32PM01",NA,NA,NA,NA,"21","Tuesday","28","11"
"14RN01PM01",NA,NA,NA,NA,"21","Tuesday","28","11"
"14RN27PM01",NA,NA,NA,NA,"21","Tuesday","28","11"
"14RR28PM01",NA,NA,NA,NA,"21","Tuesday","28","11"
"14VE04PM01",NA,NA,NA,NA,"21","Tuesday","28","11"
"14XC71PM01",NA,NA,NA,NA,"21","Tuesday","28","11"
"14XL36PM01",NA,NA,NA,NA,"21","Tuesday","28","11"
"14XL89PM01",NA,NA,NA,NA,"21","Tuesday","28","11"
"15NC71PM01",NA,NA,NA,NA,"21","Tuesday","28","11"
"15NL09PM01",NA,NA,NA,NA,"21","Tuesday","28","11"
"15NL71PM01",NA,NA,NA,NA,"21","Tuesday","28","11"
"15RA15PM01",NA,NA,NA,NA,"21","Tuesday","28","11"
"15RC05PM01",NA,NA,NA,NA,"21","Tuesday","28","11"
"15RE04PM01",NA,NA,NA,NA,"21","Tuesday","28","11"
"15RH53PM01",NA,NA,NA,NA,"21","Tuesday","28","11"
"15RM08PM01",NA,NA,NA,NA,"21","Tuesday","28","11"
"15RM58PM01",NA,NA,NA,NA,"21","Tuesday","28","11"
"15RN03PM01",NA,NA,NA,NA,"21","Tuesday","28","11"
"15RR22PM01",NA,NA,NA,NA,"21","Tuesday","28","11"
"15RR41PM01",NA,NA,NA,NA,"21","Tuesday","28","11"
"15RR60PM01",NA,NA,NA,NA,"21","Tuesday","28","11"
"15RT07PM01",NA,NA,NA,NA,"21","Tuesday","28","11"
"15RU11PM01",NA,NA,NA,NA,"21","Tuesday","28","11"
"15RV01PM01",NA,NA,NA,NA,"21","Tuesday","28","11"
"15RV50PM01",NA,NA,NA,NA,"21","Tuesday","28","11"
"15XC54PM01",NA,NA,NA,NA,"21","Tuesday","28","11"
"15XL49PM01",NA,NA,NA,NA,"21","Tuesday","28","11"
"16NC07PM01",NA,NA,NA,NA,"21","Tuesday","28","11"
"16NC75PM01",NA,NA,NA,NA,"21","Tuesday","28","11"
"16RC01PM01",NA,NA,NA,NA,"21","Tuesday","28","11"
"16RE18PM01",NA,NA,NA,NA,"21","Tuesday","28","11"
"16XC14PM01",NA,NA,NA,NA,"21","Tuesday","28","11"
"16XC70PM01",NA,NA,NA,NA,"21","Tuesday","28","11"
"17NC04PM01",NA,NA,NA,NA,"21","Tuesday","28","11"
"17NC65PM01",NA,NA,NA,NA,"21","Tuesday","28","11"
"17NC80PM01",NA,NA,NA,NA,"21","Tuesday","28","11"
"17RA10PM01",NA,NA,NA,NA,"21","Tuesday","28","11"
"17RC01PM01",NA,NA,NA,NA,"21","Tuesday","28","11"
"17XC08PM01",NA,NA,NA,NA,"21","Tuesday","28","11"
"17XC49PM01",NA,NA,NA,NA,"21","Tuesday","28","11"
"18NC20PM01",NA,NA,NA,NA,"21","Tuesday","28","11"
"18NC52PM01",NA,NA,NA,NA,"21","Tuesday","28","11"
"18NC52PM02",NA,NA,NA,NA,"21","Tuesday","28","11"
"18NC80PM01",NA,NA,NA,NA,"21","Tuesday","28","11"
"18RA28PM01",NA,NA,NA,NA,"21","Tuesday","28","11"
"18RA66PM01",NA,NA,NA,NA,"21","Tuesday","28","11"
"18RC06PM01",NA,NA,NA,NA,"21","Tuesday","28","11"
"18RL09PM01",NA,NA,NA,NA,"21","Tuesday","28","11"
"18RL29PM01",NA,NA,NA,NA,"21","Tuesday","28","11"
"18RM17PM01",NA,NA,NA,NA,"21","Tuesday","28","11"
"18RN69PM01",NA,NA,NA,"76","21","Tuesday","28","11"
"18RT11PM01",NA,NA,NA,"74","21","Tuesday","28","11"
"18RU04PM01",NA,NA,NA,"53","21","Tuesday","28","11"
"18RV21PM01",NA,NA,NA,"84","21","Tuesday","28","11"
"18XC11PM01",NA,NA,NA,"89","21","Tuesday","28","11"
"18XC46PM01",NA,NA,NA,"79","21","Tuesday","28","11"
"18XC82PM01",NA,NA,NA,"92","21","Tuesday","28","11"
"19XC40PM01",NA,NA,NA,"82","21","Tuesday","28","11"
"19XC80PM01",NA,NA,NA,"82","21","Tuesday","28","11"
"90EL00PM01",NA,NA,NA,"75","21","Tuesday","28","11"
"90EL16PM01",NA,NA,NA,"82","21","Tuesday","28","11"
"90EL38PM01",NA,NA,NA,"69","21","Tuesday","28","11"
"90EL69PM01",NA,NA,NA,"79","21","Tuesday","28","11"
"90ET09PM01",NA,NA,NA,"68","21","Tuesday","28","11"
"90ET43PM01",NA,NA,NA,"76","21","Tuesday","28","11"
"90ET58PM01",NA,NA,NA,"71","21","Tuesday","28","11"
"90ET93PM01",NA,NA,NA,"79","21","Tuesday","28","11"
