"identif","carga.15","intensidad.15","ocupacion.15","velocidad.15","Hora","diaSemana","diaMes","Mes"
"PM13103","0","1800","8","57","20","Tuesday","28","11"
"PM13104","0","120","2","38","20","Tuesday","28","11"
"PM13181","0","1860","10","79","20","Tuesday","28","11"
"PM13202","0","4380","13","30","20","Tuesday","28","11"
"PM13212","0","1980","10","71","20","Tuesday","28","11"
"PM13221","0","840","7","27","20","Tuesday","28","11"
"PM13222","0","1140","11","28","20","Tuesday","28","11"
"PM20021","0","4020","7","73","20","Tuesday","28","11"
"PM20025","0","1140","9","31","20","Tuesday","28","11"
"PM20026","0","2940","13","75","20","Tuesday","28","11"
"PM20041","0","4260","22","72","20","Tuesday","28","11"
"PM20042","0","2400","18","60","20","Tuesday","28","11"
"PM20151","0","3840","37","75","20","Tuesday","28","11"
"PM20152","0","900","10","62","20","Tuesday","28","11"
"PM20231","0","2580","6","77","20","Tuesday","28","11"
"PM20232","0","2640","9","64","20","Tuesday","28","11"
"PM20233","0","1800","31","59","20","Tuesday","28","11"
"PM20261","0","2640","6","73","20","Tuesday","28","11"
"PM20262","0","4500","24","54","20","Tuesday","28","11"
"PM20321","0","2880","7","43","20","Tuesday","28","11"
"PM20322","0","3060","33","51","20","Tuesday","28","11"
"PM20327","0","840","30","48","20","Tuesday","28","11"
"PM20411","0","4620","26","47","20","Tuesday","28","11"
"PM20412","0","3660","27","71","20","Tuesday","28","11"
"PM20441","0","4200","7","73","20","Tuesday","28","11"
"PM20442","0","2940","29","70","20","Tuesday","28","11"
"PM20471","0","3060","7","78","20","Tuesday","28","11"
"PM20472","0","840","3","68","20","Tuesday","28","11"
"PM20473","0","1680","15","67","20","Tuesday","28","11"
"PM20571","0","3360","8","68","20","Tuesday","28","11"
"PM20572","0","5460","12","72","20","Tuesday","28","11"
"PM20661","0","2880","6","68","20","Tuesday","28","11"
"PM20662","0","3300","16","70","20","Tuesday","28","11"
"PM20664","0","1500","15","58","20","Tuesday","28","11"
"PM20721","0","4620","10","74","20","Tuesday","28","11"
"PM20722","0","4620","17","58","20","Tuesday","28","11"
"PM20742","0","3120","17","58","20","Tuesday","28","11"
"PM207731","0","1860","10","71","20","Tuesday","28","11"
"PM20831","0","3180","8","61","20","Tuesday","28","11"
"PM20832","0","2160","8","71","20","Tuesday","28","11"
"PM20834","0","1080","9","66","20","Tuesday","28","11"
"PM20851","0","2820","5","34","20","Tuesday","28","11"
"PM20852","0","5460","10","72","20","Tuesday","28","11"
"PM20854","0","720","5","77","20","Tuesday","28","11"
"PM20873","0","1800","7","75","20","Tuesday","28","11"
"PM20911","0","3000","8","73","20","Tuesday","28","11"
"PM20912","0","2280","9","45","20","Tuesday","28","11"
"PM20913","0","1020","3","25","20","Tuesday","28","11"
"PM20971","0","3900","9","19","20","Tuesday","28","11"
"PM20972","0","840","4","26","20","Tuesday","28","11"
"PM20976","0","2160","23","46","20","Tuesday","28","11"
"PM21081","0","4680","16","73","20","Tuesday","28","11"
"PM21148","0","1200","4","76","20","Tuesday","28","11"
"PM21181","0","4380","14","20","20","Tuesday","28","11"
"PM21185","0","840","8","66","20","Tuesday","28","11"
"PM21188","0","1500","5","69","20","Tuesday","28","11"
"PM21192","0","1380","5","61","20","Tuesday","28","11"
"PM21193","0","2880","20","76","20","Tuesday","28","11"
"PM21231","0","1860","7","78","20","Tuesday","28","11"
"PM21236","0","360","2","82","20","Tuesday","28","11"
"PM21301","0","2280","5","75","20","Tuesday","28","11"
"PM21307","0","2340","8","46","20","Tuesday","28","11"
"PM21941","0","5460","23","33","20","Tuesday","28","11"
"PM22081","0","3180","43","0","20","Tuesday","28","11"
"PM22082","0","360","33","71","20","Tuesday","28","11"
"PM22121","0","2460","38","74","20","Tuesday","28","11"
"PM22211","0","3960","31","65","20","Tuesday","28","11"
"PM22241","0","2520","20","62","20","Tuesday","28","11"
"PM22341","0","2880","7","49","20","Tuesday","28","11"
"PM22391","0","3120","8","56","20","Tuesday","28","11"
"PM22392","0","1140","37","62","20","Tuesday","28","11"
"PM22471","0","3480","9","70","20","Tuesday","28","11"
"PM22571","0","4140","15","24","20","Tuesday","28","11"
"PM22572","0","1680","12","61","20","Tuesday","28","11"
"PM22641","0","4140","13","48","20","Tuesday","28","11"
"PM22721","0","2160","3","69","20","Tuesday","28","11"
"PM22781","0","2340","5","96","20","Tuesday","28","11"
"PM22851","0","2820","20","75","20","Tuesday","28","11"
"PM22901","0","2820","17","46","20","Tuesday","28","11"
"PM22971","0","2280","38","85","20","Tuesday","28","11"
"PM23011","0","4260","0","69","20","Tuesday","28","11"
"PM23071","0","2340","10","31","20","Tuesday","28","11"
"PM23073","0","3420","16","39","20","Tuesday","28","11"
"PM23111","0","3540","6","0","20","Tuesday","28","11"
"PM23181","0","2460","12","0","20","Tuesday","28","11"
"PM23187","0","4800","21","56","20","Tuesday","28","11"
"PM23221","0","2100","9","71","20","Tuesday","28","11"
"PM23222","0","840","7","52","20","Tuesday","28","11"
"PM30461","0","4560","8","68","20","Tuesday","28","11"
"PM30462","0","1560","42","66","20","Tuesday","28","11"
"PM30471","0","2760","14","70","20","Tuesday","28","11"
"PM30472","0","1320","14","74","20","Tuesday","28","11"
"PM30752","0","3000","8","69","20","Tuesday","28","11"
"PM30753","0","840","5","64","20","Tuesday","28","11"
"PM30901","0","1860","9","58","20","Tuesday","28","11"
"PM30902","0","240","5","71","20","Tuesday","28","11"
"PM31263","0","2040","7","61","20","Tuesday","28","11"
"PM31264","0","900","8","24","20","Tuesday","28","11"
"PM31301","0","1740","41","40","20","Tuesday","28","11"
"PM31451","0","3240","15","92","20","Tuesday","28","11"
"PM31452","0","-127","0","73","20","Tuesday","28","11"
"PM31453","0","3480","0","80","20","Tuesday","28","11"
"PM31801","0","4920","13","76","20","Tuesday","28","11"
"PM31851","0","3840","8","79","20","Tuesday","28","11"
"PM31852","0","480","5","45","20","Tuesday","28","11"
"PM31881","0","2700","11","84","20","Tuesday","28","11"
"PM31882","0","540","4","71","20","Tuesday","28","11"
"PM31891","0","3900","17","46","20","Tuesday","28","11"
"PM31892","0","540","5","21","20","Tuesday","28","11"
"PM32051","0","1860","7","68","20","Tuesday","28","11"
"PM32351","0","2700","8","69","20","Tuesday","28","11"
"PM32352","0","180","1","55","20","Tuesday","28","11"
"PM33031","0","2280","19","72","20","Tuesday","28","11"
"PM33032","0","300","4","65","20","Tuesday","28","11"
"PM33151","0","2100","37","64","20","Tuesday","28","11"
"PM33152","0","1860","13","56","20","Tuesday","28","11"
"PM33201","0","2640","4","51","20","Tuesday","28","11"
"PM33202","0","1020","7","41","20","Tuesday","28","11"
"PM33221","0","2820","11","0","20","Tuesday","28","11"
"PM33222","0","360","2","0","20","Tuesday","28","11"
"PM40442","0","300","0","65","20","Tuesday","28","11"
"PM40461","0","4680","21","50","20","Tuesday","28","11"
"PM40751","0","1080","3","73","20","Tuesday","28","11"
"PM40752","0","360","3","0","20","Tuesday","28","11"
"PM40753","0","360","4","25","20","Tuesday","28","11"
"PM40754","0","2100","46","76","20","Tuesday","28","11"
"PM40755","0","960","11","57","20","Tuesday","28","11"
"PM40901","0","1740","8","77","20","Tuesday","28","11"
"PM40902","0","480","9","60","20","Tuesday","28","11"
"PM41261","0","1560","6","62","20","Tuesday","28","11"
"PM41262","0","960","4","19","20","Tuesday","28","11"
"PM41301","0","2700","7","79","20","Tuesday","28","11"
"PM41302","0","1080","13","71","20","Tuesday","28","11"
"PM41351","0","2700","18","69","20","Tuesday","28","11"
"PM41451","0","2820","12","41","20","Tuesday","28","11"
"PM41452","0","-127","0","32","20","Tuesday","28","11"
"PM41453","0","2280","0","53","20","Tuesday","28","11"
"PM41801","0","2880","8","74","20","Tuesday","28","11"
"PM41802","0","900","4","28","20","Tuesday","28","11"
"PM41851","0","3180","7","61","20","Tuesday","28","11"
"PM41852","0","0","0","27","20","Tuesday","28","11"
"PM41853","0","180","31","33","20","Tuesday","28","11"
"PM41881","0","2640","10","43","20","Tuesday","28","11"
"PM41882","0","600","8","33","20","Tuesday","28","11"
"PM41891","0","3300","13","18","20","Tuesday","28","11"
"PM41892","0","1260","11","38","20","Tuesday","28","11"
"PM42051","0","1500","6","53","20","Tuesday","28","11"
"PM42052","0","780","43","59","20","Tuesday","28","11"
"PM42351","0","3540","6","60","20","Tuesday","28","11"
"PM42352","0","240","1","63","20","Tuesday","28","11"
"PM42353","0","1380","4","15","20","Tuesday","28","11"
"PM43001","0","3120","23","15","20","Tuesday","28","11"
"PM43011","0","2640","46","52","20","Tuesday","28","11"
"PM43012","0","1080","5","69","20","Tuesday","28","11"
"PM43021","0","2040","9","48","20","Tuesday","28","11"
"PM43022","0","1560","28","62","20","Tuesday","28","11"
"PM43031","0","2760","17","65","20","Tuesday","28","11"
"PM43032","0","1560","58","61","20","Tuesday","28","11"
"PM43151","0","2400","22","67","20","Tuesday","28","11"
"PM43152","0","600","8","46","20","Tuesday","28","11"
"PM43201","0","2760","19","45","20","Tuesday","28","11"
"PM43202","0","1140","34","42","20","Tuesday","28","11"
"PM43221","0","3000","25","72","20","Tuesday","28","11"
"PM43222","0","1020","12","7","20","Tuesday","28","11"
"PM43223","0","480","4","22","20","Tuesday","28","11"
"PM20667","0","1140","5","11","20","Tuesday","28","11"
"PM20942","0","2940","13",NA,"20","Tuesday","28","11"
"PM22502","0","2160","6","47","20","Tuesday","28","11"
"PM40462","0","1140","14","47","20","Tuesday","28","11"
"PM40463","0","1020","11","52","20","Tuesday","28","11"
"PM41861","0","3300","10",NA,"20","Tuesday","28","11"
"PM41454","0","420","2",NA,"20","Tuesday","28","11"
"03FL08PM01",NA,NA,NA,NA,"20","Tuesday","28","11"
"03FL08PM02",NA,NA,NA,NA,"20","Tuesday","28","11"
"03FL20PM01",NA,NA,NA,NA,"20","Tuesday","28","11"
"03FL56PM01",NA,NA,NA,NA,"20","Tuesday","28","11"
"03FT08PM01",NA,NA,NA,NA,"20","Tuesday","28","11"
"03FT52PM01",NA,NA,NA,NA,"20","Tuesday","28","11"
"04FL12PM01",NA,NA,NA,NA,"20","Tuesday","28","11"
"04FL92PM01",NA,NA,NA,NA,"20","Tuesday","28","11"
"04FT14PM01",NA,NA,NA,NA,"20","Tuesday","28","11"
"04FT74PM01",NA,NA,NA,NA,"20","Tuesday","28","11"
"04TL40PM01",NA,NA,NA,NA,"20","Tuesday","28","11"
"04TL40PM02",NA,NA,NA,NA,"20","Tuesday","28","11"
"04TL40PM03",NA,NA,NA,NA,"20","Tuesday","28","11"
"04TL40PM04",NA,NA,NA,NA,"20","Tuesday","28","11"
"05FT10PM01",NA,NA,NA,NA,"20","Tuesday","28","11"
"05FT37PM01",NA,NA,NA,NA,"20","Tuesday","28","11"
"05FT66PM01",NA,NA,NA,NA,"20","Tuesday","28","11"
"05TL00PM01",NA,NA,NA,NA,"20","Tuesday","28","11"
"05TL00PM02",NA,NA,NA,NA,"20","Tuesday","28","11"
"05TL00PM03",NA,NA,NA,NA,"20","Tuesday","28","11"
"08RE14PM01",NA,NA,NA,NA,"20","Tuesday","28","11"
"08RE66PM01",NA,NA,NA,NA,"20","Tuesday","28","11"
"08RL21PM01",NA,NA,NA,NA,"20","Tuesday","28","11"
"08RR02PM01",NA,NA,NA,NA,"20","Tuesday","28","11"
"08RR18PM01",NA,NA,NA,NA,"20","Tuesday","28","11"
"09NC51PM01",NA,NA,NA,NA,"20","Tuesday","28","11"
"09XC09PM01",NA,NA,NA,NA,"20","Tuesday","28","11"
"09XC37PM01",NA,NA,NA,NA,"20","Tuesday","28","11"
"10NC18PM01",NA,NA,NA,NA,"20","Tuesday","28","11"
"10NC76PM01",NA,NA,NA,NA,"20","Tuesday","28","11"
"10XC18PM01",NA,NA,NA,NA,"20","Tuesday","28","11"
"10XC82PM01",NA,NA,NA,NA,"20","Tuesday","28","11"
"11NC43PM01",NA,NA,NA,NA,"20","Tuesday","28","11"
"11RE20PM01",NA,NA,NA,NA,"20","Tuesday","28","11"
"11RE59PM01",NA,NA,NA,NA,"20","Tuesday","28","11"
"11RE59PM02",NA,NA,NA,NA,"20","Tuesday","28","11"
"11XC46PM01",NA,NA,NA,NA,"20","Tuesday","28","11"
"12NC07PM01",NA,NA,NA,NA,"20","Tuesday","28","11"
"12NC63PM01",NA,NA,NA,NA,"20","Tuesday","28","11"
"12XC06PM01",NA,NA,NA,NA,"20","Tuesday","28","11"
"12XC63PM01",NA,NA,NA,NA,"20","Tuesday","28","11"
"13NC25PM01",NA,NA,NA,NA,"20","Tuesday","28","11"
"13NC95PM01",NA,NA,NA,NA,"20","Tuesday","28","11"
"13NL60PM01",NA,NA,NA,NA,"20","Tuesday","28","11"
"13XC26PM01",NA,NA,NA,NA,"20","Tuesday","28","11"
"13XC97PM01",NA,NA,NA,NA,"20","Tuesday","28","11"
"13XL49PM01",NA,NA,NA,NA,"20","Tuesday","28","11"
"14NC58PM01",NA,NA,NA,NA,"20","Tuesday","28","11"
"14NC96PM01",NA,NA,NA,NA,"20","Tuesday","28","11"
"14NL24PM01",NA,NA,NA,NA,"20","Tuesday","28","11"
"14NL78PM01",NA,NA,NA,NA,"20","Tuesday","28","11"
"14RA02PM01",NA,NA,NA,NA,"20","Tuesday","28","11"
"14RA15PM01",NA,NA,NA,NA,"20","Tuesday","28","11"
"14RC10PM01",NA,NA,NA,NA,"20","Tuesday","28","11"
"14RE35PM01",NA,NA,NA,NA,"20","Tuesday","28","11"
"14RH25PM01",NA,NA,NA,NA,"20","Tuesday","28","11"
"14RL11PM01",NA,NA,NA,NA,"20","Tuesday","28","11"
"14RL30PM01",NA,NA,NA,NA,"20","Tuesday","28","11"
"14RM32PM01",NA,NA,NA,NA,"20","Tuesday","28","11"
"14RN01PM01",NA,NA,NA,NA,"20","Tuesday","28","11"
"14RN27PM01",NA,NA,NA,NA,"20","Tuesday","28","11"
"14RR28PM01",NA,NA,NA,NA,"20","Tuesday","28","11"
"14VE04PM01",NA,NA,NA,NA,"20","Tuesday","28","11"
"14XC71PM01",NA,NA,NA,NA,"20","Tuesday","28","11"
"14XL36PM01",NA,NA,NA,NA,"20","Tuesday","28","11"
"14XL89PM01",NA,NA,NA,NA,"20","Tuesday","28","11"
"15NC71PM01",NA,NA,NA,NA,"20","Tuesday","28","11"
"15NL09PM01",NA,NA,NA,NA,"20","Tuesday","28","11"
"15NL71PM01",NA,NA,NA,NA,"20","Tuesday","28","11"
"15RA15PM01",NA,NA,NA,NA,"20","Tuesday","28","11"
"15RC05PM01",NA,NA,NA,NA,"20","Tuesday","28","11"
"15RE04PM01",NA,NA,NA,NA,"20","Tuesday","28","11"
"15RH53PM01",NA,NA,NA,NA,"20","Tuesday","28","11"
"15RM08PM01",NA,NA,NA,NA,"20","Tuesday","28","11"
"15RM58PM01",NA,NA,NA,NA,"20","Tuesday","28","11"
"15RN03PM01",NA,NA,NA,NA,"20","Tuesday","28","11"
"15RR22PM01",NA,NA,NA,NA,"20","Tuesday","28","11"
"15RR41PM01",NA,NA,NA,NA,"20","Tuesday","28","11"
"15RR60PM01",NA,NA,NA,NA,"20","Tuesday","28","11"
"15RT07PM01",NA,NA,NA,NA,"20","Tuesday","28","11"
"15RU11PM01",NA,NA,NA,NA,"20","Tuesday","28","11"
"15RV01PM01",NA,NA,NA,NA,"20","Tuesday","28","11"
"15RV50PM01",NA,NA,NA,NA,"20","Tuesday","28","11"
"15XC54PM01",NA,NA,NA,NA,"20","Tuesday","28","11"
"15XL49PM01",NA,NA,NA,NA,"20","Tuesday","28","11"
"16NC07PM01",NA,NA,NA,NA,"20","Tuesday","28","11"
"16NC75PM01",NA,NA,NA,NA,"20","Tuesday","28","11"
"16RC01PM01",NA,NA,NA,NA,"20","Tuesday","28","11"
"16RE18PM01",NA,NA,NA,NA,"20","Tuesday","28","11"
"16XC14PM01",NA,NA,NA,NA,"20","Tuesday","28","11"
"16XC70PM01",NA,NA,NA,NA,"20","Tuesday","28","11"
"17NC04PM01",NA,NA,NA,NA,"20","Tuesday","28","11"
"17NC65PM01",NA,NA,NA,NA,"20","Tuesday","28","11"
"17NC80PM01",NA,NA,NA,NA,"20","Tuesday","28","11"
"17RA10PM01",NA,NA,NA,NA,"20","Tuesday","28","11"
"17RC01PM01",NA,NA,NA,NA,"20","Tuesday","28","11"
"17XC08PM01",NA,NA,NA,NA,"20","Tuesday","28","11"
"17XC49PM01",NA,NA,NA,NA,"20","Tuesday","28","11"
"18NC20PM01",NA,NA,NA,NA,"20","Tuesday","28","11"
"18NC52PM01",NA,NA,NA,NA,"20","Tuesday","28","11"
"18NC52PM02",NA,NA,NA,NA,"20","Tuesday","28","11"
"18NC80PM01",NA,NA,NA,NA,"20","Tuesday","28","11"
"18RA28PM01",NA,NA,NA,NA,"20","Tuesday","28","11"
"18RA66PM01",NA,NA,NA,NA,"20","Tuesday","28","11"
"18RC06PM01",NA,NA,NA,NA,"20","Tuesday","28","11"
"18RL09PM01",NA,NA,NA,NA,"20","Tuesday","28","11"
"18RL29PM01",NA,NA,NA,NA,"20","Tuesday","28","11"
"18RM17PM01",NA,NA,NA,NA,"20","Tuesday","28","11"
"18RN69PM01",NA,NA,NA,"45","20","Tuesday","28","11"
"18RT11PM01",NA,NA,NA,"-127","20","Tuesday","28","11"
"18RU04PM01",NA,NA,NA,"13","20","Tuesday","28","11"
"18RV21PM01",NA,NA,NA,"25","20","Tuesday","28","11"
"18XC11PM01",NA,NA,NA,"47","20","Tuesday","28","11"
"18XC46PM01",NA,NA,NA,"71","20","Tuesday","28","11"
"18XC82PM01",NA,NA,NA,"41","20","Tuesday","28","11"
"19XC40PM01",NA,NA,NA,"70","20","Tuesday","28","11"
"19XC80PM01",NA,NA,NA,"17","20","Tuesday","28","11"
"90EL00PM01",NA,NA,NA,"52","20","Tuesday","28","11"
"90EL16PM01",NA,NA,NA,"14","20","Tuesday","28","11"
"90EL38PM01",NA,NA,NA,"27","20","Tuesday","28","11"
"90EL69PM01",NA,NA,NA,"38","20","Tuesday","28","11"
"90ET09PM01",NA,NA,NA,"18","20","Tuesday","28","11"
"90ET43PM01",NA,NA,NA,"48","20","Tuesday","28","11"
"90ET58PM01",NA,NA,NA,"62","20","Tuesday","28","11"
"90ET93PM01",NA,NA,NA,"23","20","Tuesday","28","11"
