"identif","carga.15","intensidad.15","ocupacion.15","velocidad.15","Hora","diaSemana","diaMes","Mes"
"PM10013","0","1560","6","75","22","Tuesday","28","11"
"PM10021","0","2880","7","44","22","Tuesday","28","11"
"PM10091","0","3420","8","69","22","Tuesday","28","11"
"PM10092","0","600","2","41","22","Tuesday","28","11"
"PM10141","0","2040","4","80","22","Tuesday","28","11"
"PM10142","0","1380","4","70","22","Tuesday","28","11"
"PM10211","0","2220","5","48","22","Tuesday","28","11"
"PM10212","0","2040","4","79","22","Tuesday","28","11"
"PM10241","0","2100","4","70","22","Tuesday","28","11"
"PM10242","0","2340","3","75","22","Tuesday","28","11"
"PM10341","0","2940","7","73","22","Tuesday","28","11"
"PM10342","0","2700","7","83","22","Tuesday","28","11"
"PM10343","0","420","3","68","22","Tuesday","28","11"
"PM10344","0","240","2","84","22","Tuesday","28","11"
"PM10401","0","3900","6","77","22","Tuesday","28","11"
"PM10402","0","2880","5","91","22","Tuesday","28","11"
"PM10441","0","3180","7","79","22","Tuesday","28","11"
"PM10442","0","1860","7","64","22","Tuesday","28","11"
"PM10444","0","720","6","42","22","Tuesday","28","11"
"PM10472","0","3960","7","77","22","Tuesday","28","11"
"PM10501","0","3060","7","88","22","Tuesday","28","11"
"PM10502","0","5460","9","68","22","Tuesday","28","11"
"PM10561","0","2400","9","70","22","Tuesday","28","11"
"PM10611","0","3720","6","69","22","Tuesday","28","11"
"PM10612","0","2220","9","74","22","Tuesday","28","11"
"PM10661","0","2520","6","81","22","Tuesday","28","11"
"PM10662","0","1920","5","80","22","Tuesday","28","11"
"PM10711","0","3000","5","62","22","Tuesday","28","11"
"PM10712","0","1980","5","54","22","Tuesday","28","11"
"PM30754","0","2940","6","70","22","Tuesday","28","11"
"PM10831","0","3300","4","74","22","Tuesday","28","11"
"PM10832","0","4200","8","64","22","Tuesday","28","11"
"PM10861","0","3300","4","86","22","Tuesday","28","11"
"PM10862","0","2100","6","78","22","Tuesday","28","11"
"PM10865","0","1440","5","84","22","Tuesday","28","11"
"PM10901","0","2400","10","74","22","Tuesday","28","11"
"PM10902","0","1980","9","80","22","Tuesday","28","11"
"PM10907","0","660","4","69","22","Tuesday","28","11"
"PM10941","0","3540","8","71","22","Tuesday","28","11"
"PM10942","0","300","0","64","22","Tuesday","28","11"
"PM10945","0","1560","15","71","22","Tuesday","28","11"
"PM10948","0","300","3","79","22","Tuesday","28","11"
"PM10981","0","4620","10","80","22","Tuesday","28","11"
"PM10982","0","840","1","85","22","Tuesday","28","11"
"PM10985","0","660","5","80","22","Tuesday","28","11"
