"identif","carga.15","intensidad.15","ocupacion.15","velocidad.15","Hora","diaSemana","diaMes","Mes"
"PM10013","0","960","3","70","22","Tuesday","28","11"
"PM10021","0","2520","6","39","22","Tuesday","28","11"
"PM10091","0","3180","6","88","22","Tuesday","28","11"
"PM10092","0","360","1","41","22","Tuesday","28","11"
"PM10141","0","2460","5","84","22","Tuesday","28","11"
"PM10142","0","720","2","68","22","Tuesday","28","11"
"PM10211","0","2940","6","47","22","Tuesday","28","11"
"PM10212","0","1140","2","78","22","Tuesday","28","11"
"PM10241","0","2700","5","74","22","Tuesday","28","11"
"PM10242","0","1500","2","79","22","Tuesday","28","11"
"PM10341","0","2760","6","70","22","Tuesday","28","11"
"PM10342","0","2580","6","85","22","Tuesday","28","11"
"PM10343","0","300","2","78","22","Tuesday","28","11"
"PM10344","0","420","3","79","22","Tuesday","28","11"
"PM10401","0","3000","4","71","22","Tuesday","28","11"
"PM10402","0","1800","3","89","22","Tuesday","28","11"
"PM10441","0","2700","7","80","22","Tuesday","28","11"
"PM10442","0","1620","7","76","22","Tuesday","28","11"
"PM10444","0","180","1","48","22","Tuesday","28","11"
"PM10472","0","2220","4","77","22","Tuesday","28","11"
"PM10501","0","2940","8","88","22","Tuesday","28","11"
"PM10502","0","3720","5","65","22","Tuesday","28","11"
"PM10561","0","2160","8","68","22","Tuesday","28","11"
"PM10611","0","3480","6","77","22","Tuesday","28","11"
"PM10612","0","2580","9","80","22","Tuesday","28","11"
"PM10661","0","3240","9","78","22","Tuesday","28","11"
"PM10662","0","2700","7","80","22","Tuesday","28","11"
"PM10711","0","6720","13","73","22","Tuesday","28","11"
"PM10712","0","4320","11","56","22","Tuesday","28","11"
"PM30754","0","1320","3","66","22","Tuesday","28","11"
"PM10831","0","3720","5","73","22","Tuesday","28","11"
"PM10832","0","4500","11","67","22","Tuesday","28","11"
"PM10861","0","3540","5","89","22","Tuesday","28","11"
"PM10862","0","2820","8","79","22","Tuesday","28","11"
"PM10865","0","2160","8","86","22","Tuesday","28","11"
"PM10901","0","3060","13","75","22","Tuesday","28","11"
"PM10902","0","2160","9","84","22","Tuesday","28","11"
"PM10907","0","300","2","70","22","Tuesday","28","11"
"PM10941","0","3360","8","73","22","Tuesday","28","11"
"PM10942","0","300","0","67","22","Tuesday","28","11"
"PM10945","0","1020","8","72","22","Tuesday","28","11"
"PM10948","0","180","1","83","22","Tuesday","28","11"
"PM10981","0","3840","10","60","22","Tuesday","28","11"
"PM10982","0","780","1","86","22","Tuesday","28","11"
"PM10985","0","540","3","83","22","Tuesday","28","11"
"PM11071","0","5340","9","88","22","Tuesday","28","11"
"PM11074","0","840","7","80","22","Tuesday","28","11"
"PM11101","0","3120","12","87","22","Tuesday","28","11"
"PM11102","0","600","6","95","22","Tuesday","28","11"
"PM11108","0","2100","6","74","22","Tuesday","28","11"
"PM11161","0","3060","7","72","22","Tuesday","28","11"
"PM11168","0","2160","6","73","22","Tuesday","28","11"
"PM11201","0","3060","5","76","22","Tuesday","28","11"
"PM11208","0","1980","6","82","22","Tuesday","28","11"
"PM11301","0","1680","6","86","22","Tuesday","28","11"
"PM11303","0","960","3","83","22","Tuesday","28","11"
"PM11981","0","1260","4","71","22","Tuesday","28","11"
"PM12061","0","1500","3","60","22","Tuesday","28","11"
"PM12121","0","1380","3","58","22","Tuesday","28","11"
"PM12122","0","120","1","63","22","Tuesday","28","11"
"PM12211","0","1260","2","68","22","Tuesday","28","11"
"PM12241","0","1740","3","78","22","Tuesday","28","11"
"PM12331","0","900","1","76","22","Tuesday","28","11"
"PM12342","0","180","0","0","22","Tuesday","28","11"
"PM12391","0","1620","3","62","22","Tuesday","28","11"
