"identif","carga.15","intensidad.15","ocupacion.15","velocidad.15","Hora","diaSemana","diaMes","Mes"
"PM10013","0","1080","5","77","21","Tuesday","28","11"
"PM10021","0","2820","7","46","21","Tuesday","28","11"
"PM10091","0","3000","6","68","21","Tuesday","28","11"
"PM10092","0","420","1","40","21","Tuesday","28","11"
"PM10141","0","2160","5","82","21","Tuesday","28","11"
"PM10142","0","1380","5","73","21","Tuesday","28","11"
"PM10211","0","2460","5","45","21","Tuesday","28","11"
"PM10212","0","2040","4","81","21","Tuesday","28","11"
"PM10241","0","2520","5","75","21","Tuesday","28","11"
"PM10242","0","1920","2","81","21","Tuesday","28","11"
"PM10341","0","3120","7","69","21","Tuesday","28","11"
"PM10342","0","2580","6","82","21","Tuesday","28","11"
"PM10343","0","60","0","71","21","Tuesday","28","11"
"PM10344","0","120","0","80","21","Tuesday","28","11"
"PM10401","0","3060","5","70","21","Tuesday","28","11"
"PM10402","0","2880","5","88","21","Tuesday","28","11"
"PM10441","0","2400","6","76","21","Tuesday","28","11"
"PM10442","0","1920","8","66","21","Tuesday","28","11"
"PM10444","0","600","5","48","21","Tuesday","28","11"
"PM10472","0","3180","6","78","21","Tuesday","28","11"
"PM10501","0","2520","6","90","21","Tuesday","28","11"
"PM10502","0","4380","7","67","21","Tuesday","28","11"
"PM10561","0","1980","7","66","21","Tuesday","28","11"
"PM10611","0","3420","6","72","21","Tuesday","28","11"
"PM10612","0","2520","11","72","21","Tuesday","28","11"
"PM10661","0","3720","9","82","21","Tuesday","28","11"
"PM10662","0","3540","8","81","21","Tuesday","28","11"
"PM10711","0","4560","8","72","21","Tuesday","28","11"
"PM10712","0","3420","9","56","21","Tuesday","28","11"
"PM30754","0","3180","8","74","21","Tuesday","28","11"
"PM10831","0","3660","5","74","21","Tuesday","28","11"
"PM10832","0","3060","6","63","21","Tuesday","28","11"
"PM10861","0","3180","4","89","21","Tuesday","28","11"
"PM10862","0","1800","4","73","21","Tuesday","28","11"
"PM10865","0","1980","9","85","21","Tuesday","28","11"
"PM10901","0","2940","12","75","21","Tuesday","28","11"
"PM10902","0","1500","7","82","21","Tuesday","28","11"
"PM10907","0","540","3","76","21","Tuesday","28","11"
"PM10941","0","2820","6","75","21","Tuesday","28","11"
"PM10942","0","240","0","60","21","Tuesday","28","11"
"PM10945","0","1020","8","69","21","Tuesday","28","11"
"PM10948","0","120","1","81","21","Tuesday","28","11"
"PM10981","0","3720","9","79","21","Tuesday","28","11"
"PM10982","0","840","1","82","21","Tuesday","28","11"
"PM10985","0","300","2","78","21","Tuesday","28","11"
"PM11071","0","3960","7","86","21","Tuesday","28","11"
"PM11074","0","960","10","73","21","Tuesday","28","11"
"PM11101","0","2460","9","88","21","Tuesday","28","11"
"PM11102","0","660","6","84","21","Tuesday","28","11"
"PM11108","0","1200","3","68","21","Tuesday","28","11"
"PM11161","0","4320","11","76","21","Tuesday","28","11"
"PM11168","0","1680","5","66","21","Tuesday","28","11"
"PM11201","0","4320","7","74","21","Tuesday","28","11"
"PM11208","0","2280","8","84","21","Tuesday","28","11"
"PM11301","0","1860","8","92","21","Tuesday","28","11"
"PM11303","0","600","1","86","21","Tuesday","28","11"
"PM11981","0","2280","10","65","21","Tuesday","28","11"
"PM12061","0","2700","7","59","21","Tuesday","28","11"
"PM12121","0","1980","4","54","21","Tuesday","28","11"
"PM12122","0","240","1","48","21","Tuesday","28","11"
"PM12211","0","1680","3","43","21","Tuesday","28","11"
"PM12241","0","1560","3","0","21","Tuesday","28","11"
"PM12331","0","1020","1","15","21","Tuesday","28","11"
"PM12342","0","1020","4","69","21","Tuesday","28","11"
"PM12391","0","1620","3","30","21","Tuesday","28","11"
"PM12471","0","1560","3","54","21","Tuesday","28","11"
"PM12502","0","960","2","0","21","Tuesday","28","11"
"PM12571","0","720","1","60","21","Tuesday","28","11"
"PM12572","0","600","5","74","21","Tuesday","28","11"
"PM12622","0","300","5","55","21","Tuesday","28","11"
"PM12641","0","1020","4","62","21","Tuesday","28","11"
"PM12721","0","720","0","67","21","Tuesday","28","11"
"PM12781","0","720","1","89","21","Tuesday","28","11"
"PM12851","0","1200","6","85","21","Tuesday","28","11"
"PM12921","0","420","11","94","21","Tuesday","28","11"
"PM12961","0","1080","3","73","21","Tuesday","28","11"
"PM12981","0","900","2","80","21","Tuesday","28","11"
"PM13011","0","540","3","79","21","Tuesday","28","11"
"PM13014","0","0","0","74","21","Tuesday","28","11"
"PM13041","0","360","45","84","21","Tuesday","28","11"
"PM13044","0","60","1","71","21","Tuesday","28","11"
"PM13101","0","1320","24","88","21","Tuesday","28","11"
"PM13103","0","1140","7","76","21","Tuesday","28","11"
"PM13104","0","0","0","73","21","Tuesday","28","11"
"PM13181","0","1560","7","90","21","Tuesday","28","11"
"PM13202","0","3660","10","76","21","Tuesday","28","11"
"PM13212","0","1800","10","77","21","Tuesday","28","11"
"PM13221","0","780","8","74","21","Tuesday","28","11"
"PM13222","0","780","8","77","21","Tuesday","28","11"
"PM20021","0","1920","3","80","21","Tuesday","28","11"
"PM20025","0","660","4","75","21","Tuesday","28","11"
"PM20026","0","1920","6","84","21","Tuesday","28","11"
"PM20041","0","2880","7","79","21","Tuesday","28","11"
"PM20042","0","1140","4","69","21","Tuesday","28","11"
"PM20151","0","3480","5","81","21","Tuesday","28","11"
